Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2026,"$71,485.00",Donda 2,Donda 2 Bundle,"True Love (ref. Fat Money)
Keep It Burnin (prod. E.VAX)
Security (prod. E.VAX)
Keep It Burnin (prod. Ojivolta + Instrumental)
Tell My Therapist (ref. VIC MENSA)
Crash Test (ref. VIC MENSA)
True Love (ref. Don Toliver)
True Love (ref. Moneybagg Yo)
Keep It Burnin (ref. Strick)
Sci Fi (ref. Shenseea)
Mr. Miyagi (Writers ref)
Louie Bags (ref. Albe Back)
Keep It Burnin (Donda Speech Intro)
Security (Writers ref)
Too Easy (ref. DaBaby acapella)
Mr. Miyagi (prod. 88-Keys)
Pablo (OG beat + Stems)
Keep It Burnin (OG beat + Stems)
Say More (ref. Albe Back + Sessions)
River (ref. Albe Back & Rhymefest + Sessions)
Blue Denim (Instrumental)
4x Beach House Alts

First Time In A Long Time (ref. Fat Money) (Session) [$300 Paid]","$1,500","Feb 13, 2026","Feb 15, 2026",Normal,No,N/A
2026,"$71,485.00",Multi-Era,CUKKK BLIND + The Download,"COSBY (Quadwoofer & Sheffmade alt)
HEIL HITLER (Quadwoofer & Sheffmade alt (same as ""HEIL HITLER_GUITAR""))
NITROUS (Quadwoofer & Sheffmade alt)
TOOK MY KIDS (Quadwoofer & Sheffmade alt)
UNCLE (Quadwoofer & Sheffmade alt)

IRKO mixed BULLY copy

The Download Interview w/ unused footage",$950,"Feb 9, 2026","Feb 11, 2026",Blind,Yes,N/A
2026,"$71,485.00",CUCK,CUKKK BLIND,"COSBY (Quadwoofer & Sheffmade alt)
HEIL HITLER (Quadwoofer & Sheffmade alt (same as ""HEIL HITLER_GUITAR""))
NITROUS (Quadwoofer & Sheffmade alt)
TOOK MY KIDS (Quadwoofer & Sheffmade alt)
UNCLE (Quadwoofer & Sheffmade alt)",$450,"Feb 8, 2026","Feb 9, 2026",Blind,Reworked,N/A
2026,"$71,485.00",YEBU,James Blake - Let It In,James Blake - Let It In [Playing Robots Into Heaven version],"$1,000","Feb 6, 2026","Feb 7, 2026",Normal,Yes,N/A
2026,"$71,485.00",JESUS IS KING,2x Free & JIK Sky City,"Free (ref. Rhymefest)
Free (Ye sample instrumental)
3x Sky City (JIK versions)",$160,"Feb 5, 2026","Feb 5, 2026",Normal,Yes,N/A
2026,"$71,485.00",JESUS IS KING,2x Free,"Free (ref. Rhymefest)
Free (Ye sample instrumental)",$200,"Feb 3, 2026","Feb 5, 2026",Normal,Reworked,N/A
2026,"$71,485.00",Bad Bitch Playbook,Blind BBPB Tracklist Songs [Tagged],"TAKE THE FEAR AWAY (FEAR freestyle)
LOOP 20 (NICE TO MEET YOU freestyle)","$1,300","Jan 16, 2026","Jan 18, 2026",Blind,Yes,N/A
2026,"$71,485.00",The Life Of Pablo,Chance Waves,Waves / Father Stretch My Hands (Chance the Rapper Tour Mix),$500,"Jan 14, 2026","Jan 14, 2026",Blind,Yes,N/A
2026,"$71,485.00",VULTURES 1,VULTURES Blind Stems + OG's,"Blind VULTURES Stems
Blind VULTURES OG version",$400,"Jan 14, 2026","Jan 14, 2026",Blind,Reworked,N/A
2026,"$71,485.00",Multi-Era,2025 Buy Multiple Things,"The Game - Free Suge (feat. Kanye West & King Combs)
CyHi - Bad Guy (feat. Derrick Milano) (prod. Kanye West)",$600,"Jan 10, 2026","Jan 14, 2026",Blind,Yes,N/A
2026,"$71,485.00",So Help Me God,Blind So Help Me God Song,???,"$1,800","Jan 10, 2026","Jan 11, 2026",Blind,No,N/A
2026,"$71,485.00",Donda 2,James Blake - It's Not Supposed To Be Sad,James Blake - It's Not Supposed To Be Sad,"$1,500","Jan 8, 2026","Jan 9, 2026",Normal,Yes,https://pillows.su/f/4107ee04407fbe18c1df5453d5216e09
2026,"$71,485.00",So Help Me God,Blind So Help Me God Song,???,"$2,000","Jan 6, 2026","Jan 10, 2026",Blind,Reworked,N/A
2026,"$71,485.00",God's Country,Devil's Ivy Bundle,"Devil's (Original Freestyle)
2x Devil's Ivy (Identical bounces to OG freestyle)
Devil's Ivy (ref. Swae Lee)
Devil's Ivy (ref. Jozzy & Baby Tate)
Devil's Ivy (Arranged freestyle)",$700,"Jan 3, 2026","Jan 4, 2026",Normal,Yes,N/A
2026,"$71,485.00",JESUS IS KING,Glory & 2x Prayer,"Glory (Release-ready)
Prayer (ref. Momo Boyd)
Prayer (Alt production)","$2,000","Jan 2, 2026","Jan 3, 2026",Normal,Reworked,"https://pillows.su/f/b9a7558fa61137e50d8086f9fb80ddea
https://pillows.su/f/2cae4a21f33be0ff86bf4450c65508ab"
2025,"$60,624.00",Yeezus 2,Man Up Freestyle,Man Up (Original Freestyle),$300,"Dec 26, 2025","Dec 26, 2025",Normal,No,"https://pillows.su/f/07485b43840ae3dc97040362ed523879  
https://pillows.su/f/22ab25f04379e594888b83ef79a9a3f5 
https://pillows.su/f/9a65c09d12544d07ff741cd604daaeee"
2025,"$60,624.00",WAR,And They Came Back / This One Here [WAR Child USA Fundraiser],"And They Came Back / This One Here

DON'T KILL THE PARTY (ref. BBYKOBE)
THIS ONE HERE (ref. Don Toliver)
Fall Out Of Heaven (OG File)
(All Proceeds go to WAR CHILD INC USA)","$10,000","Dec 25, 2025","Dec 25, 2025",Charity,Yes,N/A
2025,"$60,624.00",WAR,For Once In My Life [Ukraine Red Cross Society Fundraiser],"For Once In My Life

??? (Mixed)
(All Proceeds go to the Ukraine Red Cross Society)","$8,000","Dec 16, 2025","Dec 19, 2025",Charity,Yes,N/A
2025,"$60,624.00",WAR,Through The High Wire [Palestine Children's Relief Fundraiser],"Through The High Wire
(All Proceeds go to the Palestine Children’s Relief Fund)","$5,000","Dec 9, 2025","Dec 13, 2025",Charity,Yes,N/A
2025,"$60,624.00",WAR,Blind [World Wildlife Fundraiser],"Hold Up, Get Up
(All Proceeds go to World Wildlife Fund)","$5,000","Nov 30, 2025","Dec 7, 2025",Charity,Yes,N/A
2025,"$60,624.00",WAR,Blind [UN Crisis Relief Fundraiser],"Bobby Digital

3x Panda (Remix) [With Desiigner and Sia]
2x 2019 James Blake instrumentals
(All Proceeds go to the UN Crisis Relief Fund)","$6,000","Nov 23, 2025","Nov 28, 2025",Charity,Yes,N/A
2025,"$60,624.00",WAR,Blind [Feeding America Fundraiser],"Talking
(All Proceeds go to Feeding America)","$3,000","Nov 12, 2025","Nov 13, 2025",Charity,Yes,N/A
2025,"$60,624.00",Bad Bitch Playbook,Blind Heard BBPB Song + Ty Bonus,"Real Haters
Ty Dolla $ign - Bob Marley",$225,"Nov 9, 2025","Nov 9, 2025",Blind,Yes,N/A
2025,"$60,624.00",WAR,Blind [Mental Health America Fundraiser],"Quiet
(All Proceeds go to Mental Health America)","$6,000","Oct 27, 2025","Oct 29, 2025",Charity,Yes,N/A
2025,"$60,624.00",WAR,Blind [Doctors Without Borders Fundraiser],"All In Love
(All Proceeds go to Doctors Without Borders)",$750,"Oct 19, 2025","Oct 19, 2025",Charity,Yes,N/A
2025,"$60,624.00",Yeezus,Black Skinhead,2 Versions of Black Skinhead with different production.,$500,"Oct 8, 2025","Oct 10, 2025",Normal,No,"https://pillows.su/f/ab050bf9f2d6309ecc38930eae016c45
https://pillows.su/f/7263b8203e0becf6c27be5af9e60a729"
2025,"$60,624.00",Unknown,Blind Pre-2015 Songs,"???
???",$500,"Oct 6, 2025","Oct 7, 2025",Blind,Reworked,N/A
2025,"$60,624.00",Donda [V3],See Me Again,"See Me Again (feat. Bon Iver, The WRLDFMS Tony Williams, John Legend & Elly Jackson) (Donda 2021 Version)",$500,"Oct 2, 2025","Oct 3, 2025",Normal,Yes,"https://pillows.su/f/a19e118b0d71446506b19701cc7b25f3
https://pillows.su/f/83d1cbd6be9223c4cf77df1d360290b1
https://pillows.su/f/e3f6ed07855f311d814f5b67dd876d06"
2025,"$60,624.00",God's Country,"Kanye 2020 ""Utopia Copy""","17 x solo Kanye freestyles

9/11 (ref. Ant Clemons) [$700 Paid]",$800,"Sep 19, 2025","Sep 27, 2025",Normal,Yes,https://pillows.su/f/ddc5f2db3ebc0a9be081af4a521af60c
2025,"$60,624.00",God's Country,"Kanye 2020 ""Utopia Copy""","17 x solo Kanye freestyles

9/11 (ref. Ant Clemons) [$700 Paid]",$985,"Sep 13, 2025","Sep 19, 2025",Normal,Reworked,https://pillows.su/f/ddc5f2db3ebc0a9be081af4a521af60c
2025,"$60,624.00",Donda [V3],Jesus Lord & Where Do We Go,"Jesus Lord (ref. Lil Yachty & Vory)
Where Do We Go (ref. Lil Yachty & Vory)",$400,"Sep 8, 2025","Sep 10, 2025",Normal,Yes,"https://pillows.su/f/592c04021fa6aaa6a22b278c88e0096e  
https://pillows.su/f/a8870861e5ac3872494657d3cf92cd90  
https://pillows.su/f/63562555427281ffec6bbf59eb666526"
2025,"$60,624.00",Donda [V3],Hurricane (ref. Lil Yachty),Hurricane (ref. Lil Yachty),$300,"Sep 7, 2025","Sep 7, 2025",Normal,Yes,https://pillows.su/f/08989f3aa22abc69fd62ebb98ee2ffd6
2025,"$60,624.00",CUCK,CyHi CUCK Reference Tracks,"10x CyHi refs for CUCK
First Time In A Long Time (2025 CyHi Ref)",$500,"Jul 27, 2025","Jul 27, 2025",Blind,Yes,N/A
2025,"$60,624.00",The Life Of Pablo,Intro,Diddy - Intro (ref. Kendrick Lamar) (feat. Kanye West),"$1,000","Jul 27, 2025","Jul 29, 2025",Normal,Yes,"https://pillows.su/f/1d415138f51e3b929e3ddc36910d7387
https://pillows.su/f/5285525c4f33525b279ef851a2d01ad5"
2025,"$60,624.00",Child Rebel Soldier,Diamonds & Dollars,"Diamonds & Dollars (with Pharrell Williams)

1x Slump6s Session [$1400 Paid]
PARTYNEXTDOOR - Good (2016 Demo) [$1500 Paid]
2x Ant Clemons LOVE EVERYONE Refs [$2000 Paid]
1x Slump6s Session [$3000 Paid]
2x Ant Clemons LOVE EVERYONE Refs [$4000 Paid]
Blind Ty Dolla $ign Song [$7500 Paid]
YEBU Ye X Vory Song [If GB finishes by 07/27/25]","$8,000","Jul 24, 2025","Jul 26, 2025",Normal,Forceleaked,"https://pillows.su/f/fa67a0677ea4817a22ecaaca4c8a0416
https://pillows.su/f/24e793168e3717fb11b3574729835ad0 
https://pillows.su/f/108c5d3f1be706483145142a16b0af16
https://pillows.su/f/539454e2728b242226daf38e3cc18996"
2025,"$60,624.00",Multi-Era,Blind Pre-2022 Songs,Multiple pre-2022 songs,$600,"Jun 27, 2025","Jun 27, 2025",Normal,No,N/A
2025,"$60,624.00",Good Ass Job,"Live Fast, Die Young Session","Live Fast, Die Young Session [$900 - $700 (transferred from last blind GB)]",$200,"Jun 4, 2025","Jun 5, 2025",Blind,Yes,N/A
2025,"$60,624.00",CUCK,Blind CUCK Album Copy,"1x Blind CUCK ""song"" [Full CUCK album]

2x Yeezus alts [Fake]",$999,"May 18, 2025","May 18, 2025",Charity,Yes,N/A
2025,"$60,624.00",Multi-Era,Pre-2016 Many Wanted Songs,"Pre-2016 Many Wanted Songs

2025 DONDA 2 OG Files [$3000 Paid]
A$AP Rocky - Yeezy My [$3500 Paid]
2024 Jay Electronica song [$4000 Paid]
Blood Of The Lamb (Twitter version CDQ) [$4000 Paid]
Famous (Demo) [$4500 Paid]
3x Steve Lacy Files (2 beats and 1 song) [$4750 Paid]
Ty Dolla $ign x Avicii Song (""Levels"" Demo) [$5000 Paid]
2024 Jay Electronica x Madlib song [$5500 Paid]
Deltarune - Attack of the Killer Queen (Remix) [$5500 Paid]
Jay Electronica Act-II Era finished track [$6000 Paid]
Blind 2019 Yandhi Era Song [$6000 Paid]","$6,000","May 9, 2025","May 11, 2025",Blind,Yes (Seller Ran),Locked. Zip given by seller
2025,"$60,624.00",God's Country,"Kanye 2020 ""Utopia"" Copy","15 x solo Kanye freestyles [$2,500 - $800 (transferred from last GB)]

Finished lyrics written for Virgil's Funeral
2013 Vince Staples Song [Same beat as a Utopia copy song]","$1,700","May 4, 2025","May 9, 2025",Normal,No (Funds Transferred),https://pillows.su/f/ddc5f2db3ebc0a9be081af4a521af60c
2025,"$60,624.00",Graduation,OG Champion,Champion OG Version (+Sessions),"$1,200","Apr 26, 2025","Apr 29, 2025",Normal,Yes (Seller Ran),"https://pillows.su/f/4b39fa11c03381d5c918382fc5adb0e9
https://pillows.su/f/cd7b314091d096cc757dd9abe48131c1
https://pillows.su/f/31fb32e86a0b8a01d15f02814d8ac43e
https://pillows.su/f/4841a543a038d8a22169486c3d69bc97
https://pillows.su/f/236fcb124a35a70ab2eda4de2b7c408a"
2025,"$60,624.00",Yeezus,Padded Walls & I Am A God,"Padded Walls (+Sessions)
I Am A God (+Sessions)","$4,000","Apr 23, 2025","Apr 23, 2025",Blind,Forceleaked,N/A
2025,"$60,624.00",So Help Me God,Star Time Sessions,Star Time (Sessions + Stems),"$1,000","Apr 13, 2025","Apr 15, 2025",Normal,Yes,"https://pillows.su/f/ec6d4066982a5c5b2dc700aa2e380fe3
https://pillows.su/f/ee61d81d37bd3823882ebd83d6a5da46
https://pillows.su/f/51d9fe23658f52744a172d31a2f0b8ae
https://pillows.su/f/654dc2a574fcb264597719acfcd7d002"
2025,"$60,624.00",BULLY [V1],Full BULLY Copy,BULLY October Copy,$300,"Apr 6, 2025","Apr 7, 2025",Normal,Yes,"https://pillows.su/f/fa8eb8ff21ceba65bbe0cf21a87351c8
https://pillows.su/f/ef9e8e8bcc56b8069df921a2e91fcf02
https://pillows.su/f/e0017238cbd02cdae72fb4d24caabb2d"
2025,"$60,624.00",So Help Me God,Enya,"Enya

Do You Really Ever Love (Sample Chop)
2x Keahole",$300,"Mar 29, 2025","Mar 30, 2025",Blind,Yes,N/A
2025,"$60,624.00",My Beautiful Dark Twisted Fantasy,Pure,"Pure

Blind Bonus (Wolverine Freddie Ref)",$550,"Mar 24, 2025","Mar 28, 2025",Normal,Yes,https://pillows.su/f/7dbd86ad8fe94e225010db9f6d7d73a9
2025,"$60,624.00",My Beautiful Dark Twisted Fantasy,Pure,"Pure

Blind Bonus (Wolverine Freddie Ref)",$700,"Mar 21, 2025","Mar 24, 2025",Normal,Reworked,https://pillows.su/f/7dbd86ad8fe94e225010db9f6d7d73a9
2025,"$60,624.00",SWISH,"808s & Heartbreak Hollywood Bowl ""Album"" Stems","808s & Heartbreak Hollywood Bowl ""Album"" Stems

That's On You (prod. Charlie Heat)",$400,"Mar 9, 2025","Mar 10, 2025",Blind,Yes,N/A
2025,"$60,624.00",808s & Heartbreak,808s & Heartbreak Bundle,"Frozen Winter
Supernova
Tell Everybody That You Know
Cookin'

Blind 2015 Song
Blind 2016 Session",$700,"Mar 4, 2025","Mar 8, 2025",Blind,Yes,N/A
2025,"$60,624.00",YEBU,Stand United,"Stand United [Solo Kanye demumble w/ extra Dem Jointz + Stems + French Montana Session version]

Sunday Service Choir - 12,000 Acres [$100 Paid]
Sunday Service Choir - Colors (Grace N Mercy) [$200 Paid]",$200,"Mar 2, 2025","Mar 3, 2025",Normal,Yes,https://pillows.su/f/1324d119fce6d6ee384434f0f6989a23
2025,"$60,624.00",JESUS IS KING,Bound 3,JIK Bound 3 (feat. Swizz Beatz) (prod. Budgie Beats) [[DONDA [V1] version forceleaked],$350,"Mar 2, 2025","Mar 2, 2025",Normal,Forceleaked,"https://pillows.su/f/495f4dd26eb02abd472b7c5b41e9d733
https://pillows.su/f/fa2e433c765c9b81ec7d3a09b2b89ea6
https://pillows.su/f/5e43ceef7772cbe4b1e4fcd5795c63bb"
2025,"$60,624.00",808s & Heartbreak,Smoked Up,Smoked Up,$350,"Feb 22, 2025","Feb 24, 2025",Blind,Yes,N/A
2025,"$60,624.00",SWISH,Don't Jump (feat. Lil Uzi Vert),"Don't Jump (feat. Lil Uzi Vert)
Blind SWISH ref (Mez - Don't Jump)

No More Parties in LA (feat. Lil Uzi Vert) [Added 2/16/25]
2x Blind No More Parties In LA [Added 2/16/25]
Full release-ready SSC Album (2022) [Added 2/16/25]
2023 SSC Rehearsal [Added 2/16/25]
2x SSC Rehearsals 2021 [Added 2/16/25]
?x SSC Children’s Choir Files [Added 2/16/25]
3x Ego Death Alts [Added 2/18/25] [$1000 Paid]
Ego Death 4.20.19 Stems (5.13.19 Stems Leaked) [Added 2/20/25]","$2,000","Feb 14, 2025","Feb 22, 2025",Normal,Yes,https://pillows.su/f/a96ad32976064318c5a0e9ade37702ca
2025,"$60,624.00",ye,Let It Go,"Let It Go (2018 Kanye Version)
Let It Go (Victory Boyd Version) + Instrumental
Let It Go (Alt Instrumental)

2018 GAJ Instrumental
BROCKHAMPTON - SWEAT",$500,"Feb 11, 2025","Feb 14, 2025",Blind,Yes,N/A
2025,"$60,624.00",SWISH,FML (ref. Travis Scott) (feat. Travis Scott),"FML (ref. Travis Scott) (feat. Travis Scott)
Blind Session (Ty$ Sliding) [Added 2/6/25] [$2000 Paid]
Blind SWISH Refs (Mez Pressure) [Added 2/6/25]","$3,000","Feb 5, 2025","Feb 9, 2025",Normal,Yes,https://pillows.su/f/3597c47db767d05353b003f922eeb378
2025,"$60,624.00",SWISH,FML (ref. Travis Scott) (feat. Travis Scott),"Travis Scott - FML
Blind SWISH Refs","$4,500","Feb 4, 2025","Feb 5, 2025",Normal,Reworked,https://pillows.su/f/3597c47db767d05353b003f922eeb378
2025,"$60,624.00",So Help Me God,Go Pro (feat. Madonna),"Go Pro (feat. Madonna)
Feedback (2014 Instrumental)
Southside Seranade (Alt Mix)","$1,500","Feb 3, 2025","Feb 3, 2025",Blind,Yes,N/A
2025,"$60,624.00",So Help Me God,I Feel Like That (Glastonbury Version),I Feel Like That (feat. Ty Dolla $ign & The WRLDFMS Tony Williams) (Glastonbury Version),$300,"Jan 31, 2025","Jan 31, 2025",Blind,Yes,N/A
2025,"$60,624.00",So Help Me God,Woke Up,Woke Up,$650,"Jan 28, 2025","Jan 29, 2025",Blind,Yes,N/A
2025,"$60,624.00",The Life Of Pablo,Alicia Keys - In Common (feat. Kanye West) (Session),Alicia Keys - In Common (feat. Kanye West) (Session),$200,"Jan 25, 2025","Jan 27, 2025",Normal,Yes,N/A
2024,"$67,670.00",VULTURES 2,FEAR Bundle + MELROSE (feat. Quavo),"FEAR (+Stems)
FEAR (ref. Young Moose)
MELROSE (feat. Quavo)","$5,000","Dec 29, 2024","Jan 21, 2025",Normal,Yes,"https://pillows.su/f/4b5fa56b94b49e1e6e381b03ee1d2ac5 
https://pillows.su/f/a83875edecf40348f574ca4985fd4330
https://pillows.su/f/c1010cd9faabcc025fbf7448f3835f5e"
2024,"$67,670.00",YEBU,Ty Dolla $ign - Dis Bitch Dat Hoe,Ty Dolla $ign - Dis Bitch Dat Hoe (ref. Juicy J),$400,"Dec 23, 2024","Dec 26, 2024",Normal,Yes,"https://pillows.su/f/11338fc62294bba58427ae11332fa1f0
https://pillows.su/f/e1a822c2ba13fb4a113dba718b794be8"
