Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
10,"A$AP Rocky - Shootouts in Soho [V1]
(prod. Denny Laflare)","Original version of ""Shootouts In Soho"" by Westside Gunn that was likely recorded in 2022 when it was A$AP Rocky's song. The song features 2:30 of vocals while the song is 5:05 in total length. The song is also said to be ""complete"" with a less developed instrumental with no mumble lyrics and only one line that was used in the released version of the song, otherwise the rest is unheard. There was a snippet that was leaked on January 9th, 2024.",5:05,,"Jan 9, 2024",Snippet,CD Quality,https://pillowcase.su/f/b89b000fd2d160b09fe75fa1989bea19
10,"French Montana - Where They At [V4]
(feat. Kanye West & Westside Gunn) (prod. Dem Jointz & BoogzDaBeast)","Original version of ""Where They At"" possibly made during the French Montana Donda 2 sessions. Released on French's album Mac & Cheese 5. Released version is said to be louder than this version. Snippet leaked on November 15th 2023. Song leaked on December 22nd, 2023.",2:54,,"Dec 22, 2023",Full,High Quality,https://pillowcase.su/f/b34f483cebde10c9c40634517574bbce
"0 OG File(s)
0 Full
0 Tagged
0 Partial
2 Snippet(s)
2 Unavailable",FLYGOD is an Awesome God III,,,,,,,
FLYGOD is an Awesome God III,"BIG DUMP
(feat. Stove God Cooks) (prod. Cee Gee)","Snippet posted on July 22nd, 2024 by Gunn himself.",,,"Jul 22, 2024",Snippet,CD Quality,https://pillowcase.su/f/e1a59571723e340e7d7cc6bb000f1ec4
FLYGOD is an Awesome God III,"🏆 CHOCOLATE FACE
(feat. DJ Khaled) (prod. Illien Rosewell)","Song with additional DJ Khaled vocals titled ""Chocolate Face"". Originally previewed on June 23rd, 2024 then previewed again on July 20th, 2024 as a reveal that it was the theme song for for the TNA Slammiversary.",,,"Jul 20, 2024",Snippet,CD Quality,https://pillowcase.su/f/8489839ae4b6b9dc4129659e98816683
FLYGOD is an Awesome God III,"Unknown [Tyler, The Creator Collaborations]","According to Camoflauge Monk, Tyler & Westside Gunn were in the studio working on a new project, ""It sounded beautiful. West is singing on it, too. People are going to love it. He takes that R&B shit seriously. He initially said something wild and crazy, and I think Tyler wanted him to switch it up because it was a little too off the wall. Other than that, it’s a beautiful song.""",,,,Confirmed,Not Available,Source Needed
FLYGOD is an Awesome God III,"KayCyy & sign crushes motorist - ???
(feat. Westside Gunn)",Recorded in London and described as being very heartfelt. Confirmed to be on the KayCyy x sign crushes motorist album.,,,,Rumored,Not Available,
"0 OG File(s)
1 Full
0 Tagged
0 Partial
1 Snippet(s)
3 Unavailable",And Then You Pray For Me,,,,,,,
And Then You Pray For Me,"BY FAITH 
(feat. KayCyy) (prod. Mike Wavvs)
(AND THEN YOU PRAY FOR ME)","OG Filename: BY FAITH (WSG X KAYCYY) MIKEWAVVS BASS...
Filename seen on KayCyy's laptop. Likely similar to released version.",,,,Confirmed,Not Available,
And Then You Pray For Me,"???
(feat. Denzel Curry)","Denzel Curry posted a tweet on June 24th 2023 that him and Gunn were ""going crazy"". Unknown if this collaboration is for Denzel's album or Gunn's album.",,,,Confirmed,Not Available,
And Then You Pray For Me,???,"On June 1, 2023, Westside Gunn took to Instagram sharing a snippet of one of the beats made for this album.",,,,Beat Only,Low Quality,https://krakenfiles.com/view/R91qoLTRzG/file.html
And Then You Pray For Me,"Like This*
(feat. Stove God Cooks) (prod. Flygod Jr.)","On March 25, 2023, Westside Gunn shared a snippet of a song speculated to be on & THEN U PRAY FOR ME, which features Stove God Cooks.",,,,Full,Recording,https://krakenfiles.com/view/JXa5F6izAC/file.html
And Then You Pray For Me,"🏆 KayCyy - I'll Be Alright [V8]
(feat. Westside Gunn)
(Be Alright, I'll B Alright)","Played in KayCyy's Discord on October 29th, 2023. Features new production (which could belong to johan lenox). Said to be one of the WIKC songs but can end up on NBSS.",,,"Oct 29, 2023",Snippet,Low Quality,https://pillowcase.su/f/3faef543b1fd61aeb634280bedf46c09
"3 OG File(s)
1 Full
0 Tagged
1 Partial
0 Snippet(s)
2 Unavailable",11,,,,,,,
11,"Pyrex Prayer
(feat. KayCyy)","OG Filename: PYREX PRAYER (KayCyy verse)
A Westside Gunn song featuring KayCyy that leaked on July 28th, 2025. I didn't find anybody confirming this era but people have been saying it's from 2025 (HEELS HAVE EYES 2 era for Westside Gunn). Has an open verse.",5:20,,"Jul 28, 2025",OG File,CD Quality,
11,"🏆 A$AP Rocky - Whiskey
(feat. Westside Gunn & Gorillaz)","Song played at Le Gala des Pièces in Paris, France on January 26th, 2024. In this performance there was an included orchestra playing over the song. The track features some adlibs from Westside Gunn and a few lines from Gorillaz as the song serves as a part of the three artists time working together in November 2023. The song is also rumored to be a later version of the unknown song fan-dubbed ""Skinny P"" due to the slight similarity in the beat, but this is not confirmed. The track features a small sample from Rocky's song ""Telephone Calls"", but it's possible this was accidentally played as it was awkwardly placed.",,,"Jan 26, 2024",Partial,Recording,https://pillowcase.su/f/c71c70c504a22fc11c306de3d879ab63
11,"French Montana - Where They At [V3]
(feat. Kanye West & Westside Gunn) (prod. Dem Jointz & BoogzDaBeast)","OG Filename: Where they at ft Kanye West West Side Gunn
Has different mixing and different echo effects on some French adlibs not seen on release, however has the same structure as release.",2:56,"Nov 17, 2023","Dec 18, 2024",OG File,Lossless,https://pillowcase.su/f/e3dcdbe2cce29eb2ffbfe927bb314f93
11,"French Montana - Where They At [V4]
(feat. Kanye West) (prod. Dem Jointz & BoogzDaBeast)","OG Filename: French x YE AUDIO_0934
Open verse version of ""Where They At"" meant for French to record over. Was strangely bounced November 18th 2023, which was after French and Westside Gunn recorded.",1:58,"Nov 18, 2023","Dec 18, 2024",OG File,CD Quality,https://pillowcase.su/f/69245828a075e943dcd5acdc7bed80c8
11,"French Montana - Where They At [V5]
(feat. Kanye West & Westside Gunn) (prod. Dem Jointz & BoogzDaBeast)","Original version of ""Where They At"" possibly made during the French Montana Donda 2 sessions. Released on French's album Mac & Cheese 5. Released version is said to be louder than this version. Original snippet leaked November 15th 2023.",2:54,,"Dec 22, 2023",Full,High Quality,https://pillowcase.su/f/b34f483cebde10c9c40634517574bbce
11,"Playboi Carti - ???
(feat. Westside Gunn)
(TMAMS, Time Might Always Move Slow)","A song rumored to be promoted on Carti's IG. Confirmed by a person confirmed to have connections (which are still questionable), unforgetable024. On the song Carti talks about his struggles. The song is said to have been recorded in 2024.",,,,Rumored,Not Available,
11,Unknown [A$AP Rocky & Gorillaz Collaborations],"In a Tweet by Westside Gunn on November 16th, 2023 he revealed he was ""In the studio all night with the Brodie @asvpxrocky I still can't believe he had me in there with the @gorillaz and don’t ask if we cooked something….. OFCOURSE WE DID"". It's currently unknown what songs came from this session as of right now, other than ""Whiskey"".",,,"Nov 16, 2023",Confirmed,Not Available,
