Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
Hiatus Era,"Keep Talkin That Shit
(feat. French Montana & Dave East)  (prod. Jahlil Beats)",From 2016,4:05,,"Mar 16, 2026",Full,HQ,https://pillows.su/f/895251806ba4bd7c58a997fb0ab1f3ca
Hiatus Era,"🏆Sinatra In The Sand
(feat. Jay-Z & Justin Timberlake) (prod. Timbaland)","Was being sold by Max on Tier 2 of the Source, from 2013",4:52,,,Snippet,CDQ,https://pillows.su/f/beac72a2fb2a478f25b36cfec5c7f5bd
Hiatus Era,"🏆Believe
(prod. Taz Arnold & Flying Lotus)
(Falsehood)","Uses the same instrumental as ""Falsehood"". Unknown if it features Kendrick.",,,"Apr 5, 2025",Snippet,CDQ,https://pillows.su/f/d5ecf413ce57945675e8957cfc0b02c9
Hiatus Era,"🏆???
(prod. Timbaland)",Assumed from this era,,,"Mar 7, 2025",Snippet,HQ,https://pillows.su/f/e4da288ff53a384dfe6473a375ebe5fd
Hiatus Era,"🏆???
(prod. Timbaland)",from 2015,,,,Snippet,Recording,https://pillows.su/f/6111fdd9e926b983df832ccc14e5b60b
Hiatus Era,"🏆 ???
(feat. Lauryn Hill)","Track played during Ms. Hill's Montreal stop of her Artist In Residence tour, featuring a verse from Nas. Unknown what ERA",,,"Dec 3, 2025",Snippet,Recording,https://pillows.su/f/eab227840e62e3e7a005dda884de8704
Hiatus Era,"???
(feat. The-Dream) (prod. Swizz Beatz)","Samples Paradise by Sade, unknown if this is from the unreleased swizz x nas album",,,"Apr 6, 2026",Snippet,Recording,https://pillows.su/f/2a34ac9c6f54e5fcc538e90a21a46fcd
Hiatus Era,"Down So Long
(feat. Anthony Hamilton)","from 2017, from a TV rip",,,,Partial,HQ,https://pillows.su/f/9daba4e2512721b19c6e2c8592df9bb3
Hiatus Era,"Street Shit [V2]
(feat. Jay-Z, DMX & Jadakiss) (prod. Swizz Beatz)
(Bath Salts, Escobar Season Has Returned, Zombie)","Swizz Beatz had a beat verzuz duel against Just Blaze and on the final round, Swizz played the chopped up version snippet of ""Street Shit"" . Was also being sold by Max at one point",,,,Snippet,Recording,https://www.youtube.com/watch?v=u6g-bC92c9U
Hiatus Era,"🏆Mac Miller - ??? 
(feat. Nas & Boldy James)","Contains the following format: Mac Verse, Mac Hook, Nas Verse, Mac Hook?, Boldy James Verse",,,,Confirmed,Not Available,
Hiatus Era,Unknown [Swizz Beatz Collaborations],"Nas & Swizz Beatz we're working together in 2016, Swizz Beatz said's he has a whole unreleased album from Nas from 2016. We know that ""Adult Flim, ""Echo"", & ""No Bad Energy"" are from studio sessions that Swizz Beatz & Nas had in 2016.",,,,Confirmed,Not Available,https://www.okayplayer.com/music/nas-swizz-beatz-unreleased-album.html
"11 Full
2 Partial
6 Snippet
1 Unavailable",NASIR,,,,,,,
NASIR,"Cops Shot The Kid [V2]
(feat. Yedolf Hitler & Andre 3000) (prod. Yedolf Hitler)","Version with a cut André 3000 feature. He didn't want his verse on the final song. Played by Che Pope on Instagram Live on October 22nd, 2020.",,,"Oct 22, 2020",Partial,Recording,https://pillows.su/f/1fbb07c6f82a42f39c75b65bf205d7d8
NASIR,"Yedolf Hitler - White Label [V1]
(prod. Yedolf Hitler)
(Bad People)","A Ye mumble version of ""Bad People"" from NASIR shown in 500 Days In UCLA.",,,"Sep 24, 2023",Partial,LQ,https://pillows.su/f/a8e5e17811ab4a3bbe67b5a137d637d9
NASIR,"Yedolf Hitler - White Label [V3]
(feat. Bon Iver) (prod. Yedolf Hitler)
(Bad People)","Version of ""White Label"" dated May 25th, 2018. Contains a different structure and is longer than later versions.",3:41,,"Sep 22, 2023",Full,CDQ,https://pillows.su/f/de3be6541c36fe4f74d7aefb68d0e61c
NASIR,"Yedolf Hitler - White Label [V5]
(prod. Yedolf Hitler)
(Bad People)","Rick Rubin version of """"White Label"""".",2:14,,"Sep 22, 2023",Full,CDQ,https://pillows.su/f/27c18fc6f4b081b13ac80d83e98e90cf
NASIR,"Malik Yusef  - White Label [V6]
(prod. Yedolf Hitler)
(Bad People)",Malik Yusef reference track for White Label,1:12,,"Sep 22, 2023",Full,Recording,https://pillows.su/f/4245ede765c332ff024d4577873f3f9b
NASIR,"Malik Yusef  - White Label [V7]
(prod. Yedolf Hitler)
(Bad People)",Malik Yusef reference track for White Label,1:06,,"Oct 29, 2023",Full,Recording,https://pillows.su/f/63d1e16407a35cf3e6a3517b4de7e8a6
NASIR,"Yedolf Hitler - White Label [V8]
(prod. Yedolf Hitler)
(Bad People)","Version of ""Bad People""",3:40,,"Jun 14, 2024",Full,CDQ,https://pillows.su/f/deea27eab8ef8eb83bf3d739dda01da2
NASIR,"White Label [V9]
(prod. Yedolf Hitler)
(Bad People)","Version of ""Bad People""",3:40,,"Jun 14, 2024",Full,CDQ,https://pillows.su/f/ad2638dfb9523df9b3c2d71aed352177
NASIR,"Yedolf Hitler - everything [V1]
(feat. The-Dream) (prod. Yedolf Hitler)",First version of  everything when it was originally Yedolf song,3:23,,"Oct 29, 2023",Full,Lossless,https://pillows.su/f/bad9a70910c60bae0a9d491471e01315
NASIR,"Bon Iver  - Simple Things [V1]
(prod. Justin Vernon & Francis and the Lights )
(Bastard Child, Finding Forever)","Unreleased Bon Iver song that is sampled on ""Simple Things"". Likely one of the reference tracks he sent to Yedolf. Some isolated vocals from the song are featured in the Nasir Movie.",1:44,,"Jan 30, 2024",Full,CDQ,https://pillows.su/f/1ec72123cd6c5dfaa6294c773ad9cb03
NASIR,"Simple Things [V3]
(feat. Ant Clemons) (prod. Yedolf Hitler )
(Bastard Child, Finding Forever)",Features Ant Clemons,2:44,,"Sep 22, 2023",Full,CDQ,https://pillows.su/f/0d360868435e46cc802b586c7576127e
NASIR,Unshaken,"Not from Nasir but from the same year, Was gonna be on the RDR2 Soundtrack",1:10,,,Full,HQ,https://pillows.su/f/dd961b0354a9801940e2abbc86b8e1f4
NASIR,"Nicki Minaj - Sorry 
(feat. Nas)",Originally intended for Nicki Minaj album Queen but was scrapped due to its sample not being cleared.,4:15,,,Full,CDQ,https://pillows.su/f/4752769c22ae604ec14df8e19ea94a54
NASIR,🏆El Chapo,Not from Nasir but from the same year,,,,Snippet,HQ,https://pillows.su/f/6b1baca684f547485e51005d05912c0f
NASIR,"Consequence -  White Label [V3]
(prod. Yedolf Hitler)
(Bad People)","Played by Consequence in a live. The opening lyrics in the song are ""On the way to school"". Cons cut off the snippet before the school shooting line.",,,"Nov 28, 2022",Snippet,Recording,https://pillows.su/f/d4bfd6736db84e91ad863d193f64cf81
NASIR,"everything [V2]
(feat. Yedolf Hitler The-Dream & Caroline Shaw)","Mumble version that was later punched in by The-Dream. Was played by Che Pope on Instagram Live on October 22nd, 2020.",3:23,,"Oct 22, 2020",Snippet,Recording,https://pillows.su/f/f0d2f27d91d65a8ca45846e44ef03389
NASIR,"Yedolf Hitler - Simple Things [V2]
(prod. Yedolf Hitler & Justin Vernon)","Solo Ye version of Simple Things from Nas's Nasir album with some mumble, is featured in an unreleased documentary. Samples an unreleased Bon Iver song.",,,"Sep 24, 2023",Snippet,Recording,https://pillows.su/f/3c8a00985c8674670b7681721daa3e41
NASIR,Yedolf Hitler - Cops Shot The Kid [V1],"Charlamagne confirmed that a solo version of the track existed, along with another song off Nas's Nasir album. Footage of it is in an unreleased documentary, and it is said to be mumble.",,,"Sep 24, 2023",Snippet,Recording,https://pillows.su/f/799cf1a332c039b476aa8cf5d323d09e
NASIR,"Yedolf Hitler - White Label [V8]
(prod. Pierre Bourne)
(Bad People)","Pi'erre Bourne version of ""Bad People"". Unknown if Bon Iver is still featured. Shown on one of Pi'erre's livestreams..",,,"Jan 15, 2021",Snippet,Recording,https://pillows.su/f/4dbf91b97f040df7863a5127b13b6ba2
NASIR,"Yedolf Hitler - White Label [V1]
(feat Bon Iver.) (prod. Yedolf Hitler)
(Bad People)",Stems for a version seen in a folder dated 8.24.17. Lacks Ye vocals.,,,"Dec 13, 2024",Confirmed,Not Available,https://pillows.su/f/64f5d601ecbab4f1b72d07b6f887234e
NASIR,I Can Explain,"On June 13th, 2018 Yedolf Tweeted out a tracklist for Nas' album NASIR. While the order is different on the final album, every track seen made it to release - except for the one titled ""I Can Explain"". This takes the place of ""White Label"", which means it could be an alt name, but the song has no apparent references that would suggest this as an appropriate title, thus it is here.",,,,Confirmed,Not Available,https://ibb.co/qLQrLxn0
"4 Full
1 Snippet
1 Unavailable",King's Disease,,,,,,,
King's Disease,"This Ain't Love But I Love It
(feat. The-Dream) (prod. Hit-Boy)",,3:02,,,Full,HQ,https://pillows.su/f/75582c8c1b0ac6698eb9b89a3c6517c4
King's Disease,"Fivio Foreign - 100 Strong 
(feat. Nas) (prod. Hit-Boy)","Throwaway likely made in the same session as the Nas song ""Spicy"".",2:43,,,Full,CDQ,https://pillows.su/f/5a385050976c4a4fb6f5f541e6aa29ff
King's Disease,"Belly - Die For It [V2]
(feat. The Weeknd & Nas)",,3:19,,"Mar 15, 2021",Full,CDQ,https://pillows.su/f/3650445d1149681d67111dac8df3eac4
King's Disease,"Black Star - JGB 
(feat. Nas & Common) (prod. Madlib)",,4:28,,,Full,CDQ,https://pillows.su/f/4586af5d3db048cd8a2053d6740b6d94
King's Disease,"🏆???
(feat. 50 Cent) (prod. Dr, Dre)","Unknown song featuring Nas previewed by Breyon Prescott. Recorded the same time Nas and Dre linked for ""Full Circle"". Shares the same lyrics as Heart Sweepers. Video seems to be from August 2nd, 2020 as everyone is wearing the same outfits in the photo Slim The Mobster posted.",,,,Snippet,Recording,https://pillows.su/f/7d22948404d14f18762b6ef69baa11e7
King's Disease,"???
(feat. Benny The Butcher) (prod. Hit-Boy)",Described as a Female track,,,,Confirmed,Not Available,https://hiphopdx.com/news/id.58762/title.benny-the-butcher-explains-why-his-nas-collab-wasnt-released-confirms-drake-verse-exchange
1 Full,King's Disease II,"(Summer 2021) (King's Disease 2 begins recording)
(August 6th, 2021) (King's Disease 2 is released)",,,,,,
King's Diesease II,"Big Sean - Poor Sportsmanship 
(feat. Nas) (prod. Hit-Boy)","Nas, Big Sean, and Hit-Boy had Studio Session's together in Summer 2021, I assume this song is from those sessions",3:40,,"Jul 17, 2024",Full,HQ,https://pillows.su/f/6e4418fe36258adedd005a5051326974
1 Full,"Light-Years
(Collaboration with DJ Premier)","(January 2006 - Mid 2010s)  (Nas and DJ Premier begin to work on the album on and off, 7 track's are at least completed in this timeframe)
(Early 2024) (Light-Years begins to be actually worked on after on and off progress)
(December 12, 2025) (Light-Years releases)",,,,,,
Light-Years,"Raekwon - The Omerta
(feat. Nas) (prod. Nottz)","This version features the Nas verse where he disses Jim Jones, Raekwon has denied that this is a diss towards Jim Jones saying that it was recorded months before Jim Jones said he was more relevant than Nas",3:18,,"Jul 19, 2025",Full,HQ,https://pillows.su/f/34ff8dba847b01a4ebd269282d0b3d4a
Light-Years,"De La Soul - Run It Back [V2]
(feat. Nas) (prod. Supa Dave West)","Nas wrote two different verses for Run It Back, the first verse is what they kept while the second while they scrapped. The second verse was more ""calm and political""",,,,Confirmed,Not Available,https://www.youtube.com/watch?v=pcYi52M3oig
Light-Years,"Xzibit - Heaven’s Door
(feat. Ice-T & Nas)",Unreleased song from Xzibit's album Kingmaker,,,,Rumored,Not Available,
"1 Full
1 Snippet
1 Unavailable",Others,,,,,,,
Others,Livin' it,"a lot of tags, its annoying so i recommend u a edited version with only 1 tag made by  jensyao5 https://www.youtube.com/watch?v=Qahkd6jy9F8",2:25,,,Full,HQ,Link Needed
Others,Just Begun,Was being sold by Max,,,,Snippet,LQ,https://pillows.su/f/8768c6ab8a05b4271ba6d7badc713d9a
Others,🏆[Unknown AZ Collaboration],"According to Stakk Stone, Nas and AZ got 25 tracks together",,,,Confirmed,Not Available,https://www.youtube.com/watch?v=_d_1it_rRrA
