Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
But My Mackin' Ain't Easy,"War Games (Freestyle)
(prod. DJ Premier)","Track 13 on the original version of ""But My Mackin' Ain't Easy"" given to high school classmates.
Uses the same instrumental as ""War Games"" by O.C.",3:50,"Nov 1, 2007",Album Track,Yes,https://pillows.su/f/43c7376e0ead3b9eb5d22d3352e0af7b
But My Mackin' Ain't Easy,"Mac Is Like
(prod. DJ Premier)","Track 14 on the original version of ""But My Mackin' Ain't Easy"" given to high school classmates.
Uses the same instrumental as ""Nas Is Like"" by Nas",2:10,"Nov 1, 2007",Album Track,Yes,https://pillows.su/f/3ac035e4110fdad69b86d55f3486c58c
But My Mackin' Ain't Easy,"It Gets No Better Than This
(prod. The Alchemist)","Track 15 on the original version of ""But My Mackin' Ain't Easy"" given to high school classmates.
Uses the same instrumental as ""Crookie Monster"" by Agallah",3:25,"Nov 1, 2007",Album Track,Yes,https://pillows.su/f/8e4e84fc66b7b7054d803446794132a5
But My Mackin' Ain't Easy,"Kick Push
(feat. B. DuBB)
(prod. Soundtrakk)","Track 16 on the original version of ""But My Mackin' Ain't Easy"" given to high school classmates.
Uses the same instrumental as ""Kick, Push"" by Lupe Fiasco",5:07,"Nov 1, 2007",Album Track,Yes,https://pillows.su/f/3b333641b0df6d92253e4fb57a9a4c03
But My Mackin' Ain't Easy,"Thanks For Coming Out
(prod. Grand Wizzards, ?uestlove & Raphael Saadiq)","Track 17 on the original version of ""But My Mackin' Ain't Easy"" given to high school classmates.
Uses the same instrumental as ""What They Do"" by The Roots",5:31,"Nov 1, 2007",Album Track,Yes,https://pillows.su/f/4040fc9e668ead7a55d7a31bc9bdc4d2
But My Mackin' Ain't Easy,"Crooklyn Dodgers [V2]
(feat. B. DuBB)
(prod. DJ Premier)","Released as a single leading up to But My Mackin' Ain't Easy
Uses same instrumental as ""Return of the Crookyln Dodgers"" by the Crooklyn Dodgers",3:00,"Oct 22, 2007",Album Track,Yes,
How High,"How High (Intro) [V1]
(As The Ill Spoken) (prod. Man Mantis)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"How Sick Am I [V1]
(As The Ill Spoken) (prod. Ben Bradley)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"Do It Again [V1]
(As The Ill Spoken) (prod. DJ Osk)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"I Am Legend [V1]
(As The Ill Spoken) (feat. John Record) (prod. J. Glaze)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"Open Ya Eyes [V1]
(As The Ill Spoken) (feat. Plain English) (prod. Anwar)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"What It Is [V1]
(As The Ill Spoken) (feat. Franchise) (prod. J. Glaze)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"The Real [V1]
(As The Ill Spoken) (prod. Buscrates)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"Like Aaay! [V1]
(As The Ill Spoken) (prod. Anwar)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"Know Bout That [V1]
(As The Ill Spoken) (prod. OJ Loopz)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"The Outro [V1]
(As The Ill Spoken) (prod. J. Glaze)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"Cruisin' 
(prod. Soul Theory)","Currently lost, Rumored to feature fewer adlibs, alternate mixing and no DJ tags",?:??,"Sep 12, 2008",Album Track,No,
How High,"How High (Intro) [V2]
(As The Ill Spoken) (prod. Man Mantis)",Track 1 on How High: The Mixtape by The Ill Spoken,3:22,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/f279b9eb7dba5868b139840f68cdab5a
How High,"How Sick Am I 
(As The Ill Spoken) (prod. Ben Bradley)",Track 2 on How High: The Mixtape by The Ill Spoken,4:17,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/22ba73f32acccd92636426c9072dd1a9
How High,"Do It Again
(As The Ill Spoken) (prod. DJ Osk)",Track 3 on How High: The Mixtape by The Ill Spoken,2:59,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/27dad5e40da95cc2ac62d4430b662dc2
How High,"Bring It On 
(As The Ill Spoken) (feat. Wild Bill) (prod. 9th Wonder)","Track 4 on How High: The Mixtape by The Ill Spoken
Uses the same Instrumental as ""Last Real N*gga Alive"" by 9th Wonder",4:15,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/4d80c27a49d8137acf160c4a1e438826
How High,"I Am Legend
(As The Ill Spoken) (feat. John Record) (prod. J. Glaze)",Track 5 on How High: The Mixtape by The Ill Spoken,2:58,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/73a95949b3c2d4626ba281881d4f2123
How High,"Open Ya Eyes
(As The Ill Spoken) (feat. Plain English) (prod. Anwar)",Track 6 on How High: The Mixtape by The Ill Spoken,4:04,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/88eb51c8e59231cc6d4b09beda97a7d8
How High,"Tryna Get Blazed
(As The Ill Spoken) (prod. Nick Wiz)","Track 7 on How High: The Mixtape by The Ill Spoken
Uses the same Instrumental as ""Finally"" by Nick Wiz",3:18,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/5df6dd6c3b2fc4cbea6f08b4ffbe15ce
How High,"Say Goodnight Freestyle
(As The Ill Spoken) (feat. Vintage) (prod. Reks)","Track 8 on How High: The Mixtape by The Ill Spoken
Uses the same Instrumental as ""Say Goodnight"" by Reks",2:55,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/7112468a8bc3131d1ba260d6543263e2
How High,"Whatup Dilla [V2]
(As The Ill Spoken) (prod. J. Dilla)","Track 9 on How High: The Mixtape by The Ill Spoken
Remixes ""Dedication To The Suckers"" by Phat Kat",2:24,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/3056c8c812282fe473214741279bf47e
How High,"What It Is
(As The Ill Spoken) (feat. Franchise) (prod. J. Glaze)",Track 10 on How High: The Mixtape by The Ill Spoken,4:15,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/710c6edd5767df78fe69b8ade5f0e48b
How High,"The Hold Up 
(As The Ill Spoken)","Track 11 on How High: The Mixtape by The Ill Spoken
Remixes ""Andsoitsaid"" by Declaime",3:30,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/fc869728907da42728caf55c9413982f
How High,"Child's Play Freestyle
(As The Ill Spoken) (feat. Ghostwriter)","Track 12 on How High: The Mixtape by The Ill Spoken
Remixes ""Child's Play"" by Ghostface Killah",3:49,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/246a90a639109e715d32183045359701
How High,"Same Old Shit
(As The Ill Spoken) (feat. Plain English)",Track 13 on How High: The Mixtape by The Ill Spoken,4:02,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/fcebcd789a03d3cba6e10fa375c4eb17
How High,"The Real
(As The Ill Spoken) (prod. Buscrates)",Track 14 on How High: The Mixtape by The Ill Spoken,3:48,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/baf804528884462780186877d93d0944
How High,"Like Aaay!
(As The Ill Spoken) (prod. Anwar)",Track 15 on How High: The Mixtape by The Ill Spoken,3:57,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/96ff1678d5c8051f2d366e859c1093b6
How High,"Know Bout That
(As The Ill Spoken) (prod. OJ Loopz)",Track 16 on How High: The Mixtape by The Ill Spoken,3:30,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/687377ad2fd24f637a09f71dd8ceb2ff
How High,"The Ill Children [V2]
(As The Ill Spoken) (feat. Lip The Kid) (prod. DJ Premier)","Track 17 on How High: The Mixtape by The Ill Spoken
Remixes ""Too Perverted"" by Jeru the Damaja",3:17,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/213de70cdffde37d44f5503e3ad04513
How High,"Ain't I Freestyle
(As The Ill Spoken) (feat. Big Will)","Track 18 on How High: The Mixtape by The Ill Spoken
Remixes ""Ain't I"" by JAY-Z",3:13,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/43d62fcf72c60eca1b784168d09b70b5
How High,"Gotcha Opin [V2]
(As The Ill Spoken) (prod. Da Beatminerz)","Track 19 on How High: The Mixtape by The Ill Spoken
Remixes ""I Got Cha Opin (Remix)"" by Black Moon",3:31,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/546f748ac76f35c6675a00313cb009b8
How High,"The Outro
(As The Ill Spoken) (prod. J. Glaze)",Track 20 on How High: The Mixtape by The Ill Spoken,4:18,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/4b62bccd4bf867fb544236a7c3109c0b
How High,"Cruisin' 
(prod. Soul Theory)","Track 22 on How High: The Mixtape by The Ill Spoken
Samples ""When You're Lovin' Me"" by Vicki Sue Robinson
Solo track from Mac as a bonus",4:38,"Oct 27, 2008",Album Track,Yes,https://pillows.su/f/0386f64759c66e7466be783d633eacb1
How High,"My Biography (Gotta Make Money)
(prod. Don Notz)","Samples ""Know How It Feels"" by Ace",3:27,2008,Album Track,Yes,https://pillows.su/f/765c98cd926305909bf9d0c453ebde49
How High,"Barz 4 Dayz 
(prod. Soul Theory)",This version replaces the DJ CapCom tag with Mac shouting out Soul Theory,3:44,2008,Album Track,Yes,https://pillows.su/f/2432720202de791cc57b3bf88b6e493c
How High,"Smoke Signals [V1]
(feat. John Record) (prod. Khrysis)","Remixes ""Da Grind (feat. Apocalypse)"" by Masta Ace",3:28,"May 25, 2008",Album Track,Yes,https://pillows.su/f/b6ab1402c3371e087ebb676c4ad93458
How High,"Take It Back
(As The Ill Spoken) (prod. Anwar)",Released on 1000 Grams Vol. 17: The Ill Spoken Edition by Beedie,4:44,"May 25, 2008",Album Track,Yes,https://pillows.su/f/495739f4b54440f9ac384b8a4d26389f
How High,"The Ill Children [V1]
(As The Ill Spoken) (prod. DJ Premier)",Released on 1000 Grams Vol. 17: The Ill Spoken Edition by Beedie,3:17,"May 25, 2008",Album Track,Partial,
How High,"The Ill Spoken - Gotcha Opin [V1]
(As The Ill Spoken) (prod. Da Beatminerz)",Released on 1000 Grams Vol. 17: The Ill Spoken Edition by Beedie,3:31,"May 25, 2008",Album Track,Yes,
How High,"The Ill Spoken - Whatup Dilla [V1]
(As The Ill Spoken) (prod. J. Dilla)",Released on 1000 Grams Vol. 17: The Ill Spoken Edition by Beedie,2:24,"May 25, 2008",Album Track,Yes,
How High,"Get Mines
(prod. EZ Mac)","Although the track was initially believed to be released on a version of But My Mackin' Ain’t Easy in 2007, illroots.com promoted it as a newer release in June of 2008",4:44,"Jun 28, 2008",Album Track,Yes,https://pillows.su/f/044b4bd8c8a91703d14f6bb2a7a3d01c
How High,"Take Me To Paradise
(feat. Teressa LaGamba) (prod. MilliezBeats)","“Take Me to Paradise” was initially believed to have been released on Mac’s first mixtape But My Mackin' Ain’t Easy in 2007. When the mixtape was re-discovered in 2024, the song was confirmed to not be on the tracklist. Subsequently, a Mac blog was found promoting the song as a new release in September 2008.",4:20,"Sep 1, 2008",Album Track,Yes,https://pillows.su/f/277627b08794a69aa301a595119d53fc
How High,"Mac & Bill Freestyle
(prod. Pete Rock & Black Thought)","Mac briefly plays an instrumental for ""Midnight And You"" by Pete Rock, then they start rapping over ""Respiration (Pete Rock Remix)"" by Black Star & Black Thought",6:09,"Nov 15, 2008",Album Track,Yes,https://www.youtube.com/watch?v=GrUnEk8RBMU
How High,"Didn't See You There
(As Too Green Scene) (prod. Pete Rock)"," Samples ""Smooth Sailing"" by Pete Rock
The Too Green Scene is made up of EasY MaC, TriGGa, $weet Jame$, & D-Wreck. This is their only known song together",6:15,"Dec 30, 2007",Album Track,Yes,https://pillows.su/f/e82d217e2851d2362a65ddf55ca89fec
How High,"B.DuBB - Can't Go Wrong 
(feat. EasY MaC)","Remixes ""Can't Go Wrong"" by O.C.
Released on Vol. 1: Lifestyles of The Ill Spoken by Beedie",3:28,"Dec 6, 2007",Album Track,Yes,https://pillows.su/f/41ba965ff50bd2c5f1bf09d22b4bebd5
How High,"B.DuBB - Come Around
(feat. EasY MaC)",Released on Vol. 1: Lifestyles of The Ill Spoken by Beedie,4:33,"Dec 6, 2007",Album Track,Yes,https://pillows.su/f/f158bf96d43ca2e11240e1619b6a88a9
How High,"B.DuBB - Hands Up
(feat. EasY MaC)",Released on Vol. 1: Lifestyles of The Ill Spoken by Beedie,3:56,"Dec 6, 2007",Album Track,Yes,https://pillows.su/f/fdf1d9d6958407f748b81e5c9b1f81e3
How High,"B.DuBB - Laughing Last
(feat. EasY MaC & Lip The Kid)",Released on Vol. 1: Lifestyles of The Ill Spoken by Beedie,4:04,"Dec 6, 2007",Album Track,Yes,https://pillows.su/f/a7676018c70990d1c8ec70b241e96146
How High,"B.DuBB - Hope You Gettin' It
(feat. EasY MaC)",Released on Vol. 1: Lifestyles of The Ill Spoken by Beedie,4:08,"Dec 6, 2007",Album Track,Yes,https://pillows.su/f/487b64eb1d426c96710697db10f52fd5
How High,"Yung Brody - Marco Polo Freestyle 
(feat. EZ Mac)","Recorded in 2008
Remixes ""Marco Polo (feat. Soulja Boy)"" by Bow Wow",4:07,"Aug 9, 2011",Album Track,Yes,https://pillows.su/f/99e0576b2b616d09588912b7cb5c3fea
How High,"Pittsburgh AtomiK - Come Up 
(feat. EZ Mac)","Mac Miller x Pittsburgh AtomiK freestyle.mp3
""Mac sent me this beat and we hit the studio a few weeks later and laid the foundation. Song recorded in July/August 2008"" - Pittsburgh AtomiK",2:20,"Feb 2, 2013",Album Track,Yes,https://soundcloud.com/realatomik/mac-miller-with-pittsburgh
How High,"Pittsburgh AtomiK - Adios Freestyle 
(feat. EZ Mac, Big Dame, Sinclair, & P Twizz)","Adios Freestyle ft. Mac Miller.mp3
Remixes ""Adios"" by Trill Family, Boosie Badazz & Webbie
""There were actually more people on this song. Including Big Dame, Sinclair, and P Twizz."" - Pittsburgh AtomiK",3:26,"Aug 8, 2014",Album Track,Yes,https://soundcloud.com/realatomik/adios-freestyle-ft-mac-miller
The Jukebox: Prelude to Class Clown,Intro (The Jukebox),Track 1 on The Jukebox: Prelude To The Class Clown,0:54,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/4ce78377a8ad894999f08deb83aae125
The Jukebox: Prelude to Class Clown,"Sound Like
(prod. EZ Mac)",Track 2 on The Jukebox: Prelude To The Class Clown,3:14,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/91233c7c06864869619a4bf81261408e
The Jukebox: Prelude to Class Clown,"Barz 4 Dayz
(prod. Soul Theory)","Track 3 on The Jukebox: Prelude To The Class Clown
Originally released with a producer tag instead of a DJ tag",3:37,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/d202d150fa2371c520965cac7aabc572
The Jukebox: Prelude to Class Clown,"PA Hustla 
(prod. Johnny Juliano)","Track 4 on The Jukebox: Prelude To The Class Clown
Also appears on East End Leaks, Volume 1",3:11,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/39131a7c74942f9878afe81a190f2843
The Jukebox: Prelude to Class Clown,"What Up Cousin (R.I.P. Nick)
(prod. EZ Mac)",Track 5 on The Jukebox: Prelude To The Class Clown,4:09,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/503153c53cd72e81deebf0a777d5ee64
The Jukebox: Prelude to Class Clown,Got A Clue,"Track 6 on The Jukebox: Prelude To The Class Clown
Remixes ""They Say (feat. John Legend & Kanye West)"" by Common",3:49,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/0417b10bbd308029816d67459b276735
The Jukebox: Prelude to Class Clown,Get It On The Floor,"Track 7 on The Jukebox: Prelude To The Class Clown
Samples ""Get It On The Floor (feat. Swizz Beatz)"" by DMX 
Also appears on East End Leaks, Volume 1",3:04,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/3bb0b6c8541976425b61b6868cd9fa67
The Jukebox: Prelude to Class Clown,"Late Night 
(prod. EZ Mac)",Track 8 on The Jukebox: Prelude To The Class Clown,3:17,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/f1e02d056131387b07b379e2f963e859
The Jukebox: Prelude to Class Clown,"Cruisin'
(prod. Soul Theory)","Track 9 on The Jukebox: Prelude To The Class Clown
Originally appeared on How High: The EP, then The Mixtape with different tags
Samples ""When You're Lovin' Me"" by Vicki Sue Robinson",4:11,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/567132bfddf44fda5914b146a929b626
The Jukebox: Prelude to Class Clown,Swing Set,"Track 10 on The Jukebox: Prelude To The Class Clown
Remixes ""Swang (feat. Fat Pat, H.A.W.K. & Pimp C)"" by Trae the Truth",3:22,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/af69439e41d213f9af5b1eac6672a0e8
The Jukebox: Prelude to Class Clown,"Love My Name
(feat. John Record) (prod. J. Boss)",Track 11 on The Jukebox: Prelude To The Class Clown,3:21,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/9d11e6bb3ec78320beaafe11bb9e76a4
The Jukebox: Prelude to Class Clown,Snap Back,"Track 12 on The Jukebox: Prelude To The Class Clown
Remixes ""Summer Love (Radio Edit)"" by Justin Timberlake",2:41,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/22999b979df4256e4445a4e493f15043
The Jukebox: Prelude to Class Clown,"J's On My Feet
(prod. EZ Mac)",Track 13 on The Jukebox: Prelude To The Class Clown,3:58,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/5c230d166752f58ea9f9372f7380546e
The Jukebox: Prelude to Class Clown,"On Some Real Shit (100,000 Bars)","Track 14 on The Jukebox: Prelude To The Class Clown
Remixes ""Keep It Real"" by Miilkbone",3:26,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/12ca6a24a2855b78caf64d33010cf0c1
The Jukebox: Prelude to Class Clown,"The Chow Line
(feat. Beedie & Max B) (prod. DJ Nice)","Track 15 on The Jukebox: Prelude To The Class Clown
Originally appears on Max B's Slave To The Wavvve, as well as DJ Mynd Tek's Ape Shit April, and East End Leaks, Volume 1",3:41,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/7938dbae0fec0d35f7c91750915c7adf
The Jukebox: Prelude to Class Clown,A Night In The Studio,"Track 16 on The Jukebox: Prelude To The Class Clown
Remixes ""Been There, Done That"" by Dr. Dre",3:13,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/61cdce5a75efac2c11a9bcf4a81af0d7
The Jukebox: Prelude to Class Clown,"My Lady 
(prod. Buscrates)",Track 17 on The Jukebox: Prelude To The Class Clown,2:29,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/4a7ccfb791bbab145b3d7cbc16aa817e
The Jukebox: Prelude to Class Clown,"Comin' Soon
(feat. John Record)","Track 18 on The Jukebox: Prelude To The Class Clown
Remixes ""To The Top (Stick 2 the Script) (feat. Cassidy, Saigon, & Termanology)"" by Statik Selektah
Later remixed by DJ CapCom in No Hook off of Black Friday",3:03,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/9f6b723b8845f6cf99e5950427658ce7
The Jukebox: Prelude to Class Clown,"Keep Me Alive 
(prod. Roscoe Wiki)","Track 19 on The Jukebox: Prelude To The Class Clown
Samples ""Little Girl's Eyes"" by Lenny Kravitz",4:05,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/bf631d897e54212e8ff347550b1aac2d
The Jukebox: Prelude to Class Clown,So Far To Go,"Track 20 on The Jukebox: Prelude To The Class Clown
Samples ""So Far to Go (feat. Common & D'Angelo)"" by J Dilla",3:28,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/4a0157c5ce72bb9b4d65a653b9633fb9
The Jukebox: Prelude to Class Clown,"Keep It Rollin' (Bonus)
(prod. EZ Mac)",Track 21 on The Jukebox: Prelude To The Class Clown,4:17,"Jun 1, 2009",Album Track,Yes,https://pillows.su/f/ec6339d2b925e5840c80575baf2f25ad
The Jukebox: Prelude to Class Clown,"The Ill Spoken - DJ Pimp Freestyle 
(prod. The Alchemist)","Remixes ""Lose Your Life (feat. Jadakiss, Pusha T, & Snoop Dogg)"" by The Alchemist
Also appears on East End Leaks, Volume 1",1:50,"Dec 20, 2008",Album Track,Yes,https://pillows.su/f/18f48abed833e5b56381f5e14106a4db
The Jukebox: Prelude to Class Clown,Bitch I'm The Jukebox,"Throwaway recorded during the High Life sessions. Remixes ""Mikey Rocks"" by The Cool Kids.
mentioned by WillyWhips in a Twitter post with a now dead link.
Was once apart of DJ Pimp & DJ Lexus's Mixtape ""If You Don't Know Now You Know"".Thought to be lost, but the track would later be found by Mac Hub on March 11th, 2026.",2:25,"May 19, 2009",Album Track,Yes,https://pillows.su/f/d1901ec6d0f74c46acd48c73f3a6fbdf
The Jukebox: Prelude to Class Clown,"I Love High School
(prod. Ben H. Allen III, Mike Caren & Asher Roth)","Uses the same instrumental as ""I Love College"" by Asher Roth as well as samples ""10% Dis"" by MC Lyte 
Mimicking fellow Pennsylvania-native Asher Roth’s 2009 song, “I Love College,” Mac Miller reminisces on all the great memories he made during his four years at Taylor Allderdice High School in Pittsburgh.

The song uses the same beat and melody as Roth’s and discusses similar themes, such as parties and more generally, life as a student.

At the time, Miller and Roth were often compared to each other, though Miller publicly distinguished himself from Roth in a 2011 interview with XXL.",3:34,2009,Album Track,Yes,https://pillows.su/f/6b73dd41de42800a953044fa2e357133
The Jukebox: Prelude to Class Clown,"Girls In The Palm In My Hand
(feat. DJ Drama) (prod. Johnny Juliano)","An alternate version with a DJ CapCom tag in place of the DJ Drama one was unofficially released on the Black Friday mixtape
Posted by Innerview Q on leakjones.com",2:56,"Jan 11, 2009",Album Track,Yes,https://pillows.su/f/ee6950aa316128d09cf96ae1e3670730
The Jukebox: Prelude to Class Clown,"In Love Wit This Bud
(feat. Yung Brody) (prod. EZ Mac)","Samples ""Love In This Club (feat. Jeezy)"" by Usher
Although the track was initially believed to be released on a version of But My Mackin' Ain’t Easy in 2007, hear-it-first.net posted it as a new release in January of 2009.",2:51,"Jan 27, 2009",Album Track,Yes,https://pillows.su/f/3afd866b3e70d838b7502b959f72760a
The Jukebox: Prelude to Class Clown,"Re(Introduction) 
(prod. EZ Mac)","A version with a different DJ tag was unofficially released on DJ CapCom's Black Friday mixtape.
Earliest known use of the name ""Mac Miller""",1:17,"Feb 23, 2009",Album Track,Yes,https://pillows.su/f/20fde6f2c4d9fb5942099219eef53af4
The Jukebox: Prelude to Class Clown,"Number One Spot
(prod. EZ Mac)","Remixes ""Number One Spot"" by Ludacris",1:33,"Feb 23, 2009",Album Track,Yes,https://pillows.su/f/05ac3a8a5455e204cb43fc35b8f20e23
The Jukebox: Prelude to Class Clown,"4 AM Off The Dome Freestyle
(prod. Nashiem Myrick & Lee Stone)","reallll fucked upppp, freestyle in the whip
Mac's rapping over the instrumental for ""On My Block"" by Scarface",3:20,"Mar 1, 2009",Album Track,Yes,https://www.youtube.com/watch?v=Na4qw1_U0S4
The Jukebox: Prelude to Class Clown,"Money Money
(prod. Cool & Dre)"," Remixes ""Money"" by The Game
Probably recorded around Feb 2009",3:10,"Apr 15, 2009",Album Track,Yes,https://pillows.su/f/d8a35124c9bb08d44ee1ae192364afe2
