"Era","Name","Notes","Length","Release Date","Type","Streaming","Link(s)"
"A Great Chaos","⭐ Hardcore
(prod. starboy, AM, Bhristo, Warpstr & outtatown)","OG Filename: 06 Hardcore (MAIN) SING MASTER
Track 6 on A Great Chaos. Initially previewed during Ken Carson's Instagram live on June 17th, 2023, and was anticipated since his tweet ""𝒽𝒶𝓇𝒹𝒸𝑜𝓇𝑒.""","2:04","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/39xDX63yonTblgoHdTKLtI?si=c0f6bd82a218427a
https://music.apple.com/ca/album/hardcore/1754635560?i=1754635760"
"A Great Chaos","⭐ Me N My Kup
(prod. legion, Warren Hunter, outtatown, Lil 88 & ​starboy)
(Bodies)","OG Filename: 07 Me N My Kup (MAIN) (MIX 092523) SING MASTER
Track 7 on A Great Chaos. Initially previewed during an Instagram live on May 5th, 2023. Before the album’s release, fans called the song “Bodies,” referencing the introduction of the sole verse in the song. Previewed again in an Instagram live on May 16th, 2023. @kencarsonsrarepics would post another snippet on their story on October 1st, 2023.","3:54","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/0hhNTyH6RJJGItHeSMCof3?si=628012747b7a4cc7
https://music.apple.com/ca/album/me-n-my-kup/1754635560?i=1754635768"
"A Great Chaos","It's Over
(prod. ​​skai, MISOGI, ​starboy, AM, Lil 88 & outtatown)","OG Filename: 08 It's Over (MAIN) SING MASTER
Track 8 on A Great Chaos. On January 20th, 2023, Ken Carson would preview “it’s over” via an Instagram live, and on January 30th, he would preview the song again in the same manner. During the lead-up to Rolling Loud, Ken Carson teased fans with the possibility of releasing “It’s Over” alongside other unreleased tracks. However, he opted to only preview this song, leaving fans excited for his forthcoming album. Following the delay of the album, Ken Carson would announce on Twitter the release of this song as the first official lead single for A GREAT CHAOS, but he sadly missed the original release schedule due to label issues. After keeping quiet about the song’s release, on August 13th, 2023, Ken Carson took to Twitter to tease the song with a caption reading:

""its_0ver.mp3""","1:35","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/6dhLnWxKnrrCszvUKRPkNq?si=f8330561cd3342bd
https://music.apple.com/ca/album/its-over/1754635560?i=1754635774"
"A Great Chaos","Succubus
(prod. F1LTHY & AM)
(so dark, sucka)","OG Filename: 10 Succubus (MAIN) SING MASTER
Track 9 on A Great Chaos. Succubus, previously known as “sucka” or “so dark,"" was first previewed on June 17th, 2023, on Ken Carson's Snapchat Story. The portion of the verse which was snippeted was cut from the final mix. Another snippet would surface on September 3rd, 2023.","2:29","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/2pcv4nUQqaZnJk1kYvCfXV?si=dd2d55768bc045ca
https://music.apple.com/ca/album/succubus/1754635560?i=1754635777"
"A Great Chaos","⭐ Paranoid
(feat. Destroy Lonely) (prod. F1LTHY, Lukrative & Lucian)
(Kel-Tec)","OG Filename: 11 Paranoid (MAIN) (MIX 092423) SING MASTER
Track 10 on A Great Chaos. “Paranoid,"" previously dubbed “Kel-Tec” by fans, is a highly-anticipated song featuring frequent collaborator and labelmate Destroy Lonely. The song was first previewed during an Instagram live on December 11th, 2022, where Ken only previewed his verse, leading many to believe it was a solo song. A second snippet of the song was posted by Ken on April 10th, 2023, this time previewing the end of Destroy Lonely's verse. The rest of the song would be revealed during live performances in 2023. In every snippet and even the live performances, the song was sped and pitched up, though the release mix is at a normal pace.","2:07","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/2l48XirhkqQ5qRqtwItNXn?si=8bb97b5d09b94390
https://music.apple.com/ca/album/paranoid-feat-destroy-lonely/1754635560?i=1754635787"
"A Great Chaos","⭐ Pots
(prod. Clif Shayne & Lucian)
(pouring out the syrup, Pancakes)","OG Filename: 12 Pots (MAIN) (MIX 092423) SING MASTER
Track 11 on A Great Chaos. ""Pots,"" an abbreviation for the term ""pouring out the syrup,"" was first seen on the original tracklist for A Great Chaos, shown by Ken Carson on June 25th, 2023. After Ken would miss the original release date of July 17th, 2023, he would preview a snippet of the song on his Instagram live on July 26th, 2023. He would then preview an extended snippet at Lollapalooza Chicago on August 4th, 2023.","2:09","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/1uKWqIe47TjOC06rvTEWQa?si=613c19ff2c6d4761
https://music.apple.com/ca/album/pots/1754635560?i=1754635890"
"A Great Chaos","⭐ Like This
(feat. Lil Uzi Vert & Destroy Lonely) (prod. Semsi)","OG Filename: 09 Like This (MAIN) (MIX 092523) SING MASTER
Track 12 on A Great Chaos. The file ""Uzi x Ken x Lone - Like This"" was teased by Ken Carson on Twitter on June 10th, 2023. The song was then shown in another post by Ken in a tracklist, listed as track 8.","3:12","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/1DypGkTryeH4cPFBVucxo4?si=29fb02109dc34a26
https://music.apple.com/ca/album/like-this-feat-lil-uzi-vert-destroy-lonely/1754635560?i=1754635895"
"A Great Chaos","✨ Overtime
(prod. Lil 88)","OG Filename: 13 Overtime (MAIN) SING MASTER
Track 13 on A Great Chaos. Previewed by Ken Carson during an Instagram live on October 29th, 2022.","1:46","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/4hZi9952OTtYQnXo2FJT6C?si=737f9c3951e5404e
https://music.apple.com/ca/album/overtime/1754635560?i=1754636109"
"A Great Chaos","⭐ Vampire Hour
(prod. ​starboy, Bhristo & outtatown)
(Never)","OG Filename: 14 Vampire Hour (MAIN) SING MASTER
Track 14 on A Great Chaos. One of few songs released on A Great Chaos which was unheard prior to the album's leakage on October 9th, 2023. Despite this, it is recognized as one of the best on the project.","2:34","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/1U29Vg8V5ivbxirZaG7XAR?si=9621080909a14abd
https://music.apple.com/ca/album/vampire-hour/1754635560?i=1754636117"
"A Great Chaos","⭐ Nightcore
(prod. Lukrative & Lucian)
(ken carson)","OG Filename: 15 Nightcore (MAIN) SING MASTER
Track 15 on A Great Chaos. Previewed by Ken Carson during an Instagram live on February 2nd, 2023. Previously titled “ken carson” on the original tracklist, however, it was later renamed alongside Nightcore 2 (formerly ""Way She Move"") to create a commonality between the two pitched up songs.","3:07","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/5wotbFovMedDXEMKC4DrHf?si=b2ef3ef692e74140
https://music.apple.com/ca/album/nightcore/1754635560?i=1754636120"
"A Great Chaos","⭐ Nightcore 2
(prod. AM, Clif Shayne & Lucian)
(Way She Move)","OG Filename: 16 Nightcore 2 (MAIN) SING MASTER
Track 16 on A Great Chaos. Previewed by Ken Carson heavily sped and pitched up during an Instagram live on August 9th, 2023. Formerly went by the title ""Way She Move.""","3:02","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/6p1j9OP2IBdzR5tgtyJk10?si=29d14f9fec5647b4
https://music.apple.com/ca/album/nightcore-2/1754635560?i=1754636130"
"A Great Chaos","Rockstar Lifestyle
(prod. ​ssort & Semsi)
(Codeine Sipper)","OG Filename: 17 Rockstar Lifestyle (MAIN) SING MASTER
Track 17 on A Great Chaos. “Rockstar Lifestyle,” previously dubbed “Codeine Sipper,” was previewed by Ken Carson in two separate Instagram lives and a Snapchat story on August 11th, 2023.","3:12","Oct 13, 2023","Album Track","Yes","https://open.spotify.com/track/5I8LS9jiW5xju1lzakh1s3?si=aa22e08b8c0f4070
https://music.apple.com/ca/album/rockstar-lifestyle/1754635560?i=1754636136"
"A Great Chaos","⭐ i need u
(prod. Lucian & MaxFlames)","Track 18 on A Great Chaos. Initially previewed by Ken Carson during an Instagram live on December 10th, 2022, quickly gaining notoriety for its fast-paced vibe, prompting people to make slowed edits of the song on TikTok. On January 17th, 2023, Ken publicly announced the February 14th, 2023 release date for the song - even tweeting one of the lyrics. When Ken revealed an early fourteen-song tracklist for A Great Chaos on June 25th, 2023, this track wasn’t present. However, by the time of the album’s eventual release, on October 13th, 2023, the song was reincluded as the eighteenth and final track.","2:28","Feb 14, 2023","Single","Yes","https://open.spotify.com/track/3YBU7JlsPHIXhEuc7OXrIT?si=8f80c3f6c821487a
https://music.apple.com/ca/album/rockstar-lifestyle/1754635560?i=1754636136"
"A Great Chaos","⭐ loading
(prod. Clif Shayne)","Track 19 on A Great Chaos (Deluxe).","3:06","Jul 5, 2024","Album Track","Yes","https://open.spotify.com/track/71NkBajKZWS6eu6PomUm6u?si=1738d40c2ffb4a11
https://music.apple.com/ca/album/loading/1754635560?i=1754636278"
"A Great Chaos","⭐ more chaos
(prod. Nick Spiders & Clif Shayne)
(Designer Hoes)","Track 20 on A Great Chaos (Deluxe). Previously known as “Designer Hoes,"" more chaos was initially previewed in a snippet leaked by ""countingcaskets"" to his Twitter on May 11th, 2024.","2:21","Jul 5, 2024","Album Track","Yes","https://open.spotify.com/track/6ovJ4vtrLdONeRoTT4s4uw?si=cef1fd8697a548b8
https://music.apple.com/ca/album/more-chaos/1754635560?i=1754636280"
"A Great Chaos","toxic
(prod. ​legion & ​​skai)
(Cheerleader)","Track 21 on A Great Chaos (Deluxe). Previously known as “Cheerleader” by fans, this song was first previewed by Ken Carson via his private Instagram account (@agreatchaos) on April 1st, 2024. Ken would preview an extended snippet of the song on May 14th, 2024, via Instagram.","2:45","Jul 5, 2024","Album Track","Yes","https://open.spotify.com/track/4c1LjGTCF8kMEikirzFgkm?si=dbdcb17b70dd4384
https://music.apple.com/ca/album/toxic/1754635560?i=1754636281"
"A Great Chaos","leather jacket
(prod. Perto)
(Strike)","Track 22 on A Great Chaos (Deluxe). Previously known as ""Strike” by fans, this song was previewed by Ken Carson via his private Instagram account (@agreatchaos) on December 12th, 2023. On December 18th, 2023, Ken would preview the song again through the agreatchaos account.","2:37","Jul 5, 2024","Album Track","Yes","https://open.spotify.com/track/3OUfsApmvr7mwIm0rSbqbu?si=dff3a6c8ee4b4abe
https://music.apple.com/ca/album/leather-jacket/1754635560?i=1754636283"
"A Great Chaos","⭐ mewtwo
(prod. Clif Shayne)
(Pokémon)","Track 23 on A Great Chaos (Deluxe). Previously known as “Pokémon” by fans, this song was first previewed via Ken Carson’s private Instagram account (@agreatchaos) on December 28th, 2023.","2:08","Jul 5, 2024","Album Track","Yes","https://open.spotify.com/track/6xZYGIixR3zhhOHwu7UEMY?si=26d6a099d6da4980
https://music.apple.com/ca/album/mewtwo/1754635560?i=1754636285"
"A Great Chaos","⭐ ss
(prod. Lil 88, ​bart how, 1kyl & Mnclzy)
(Sydney Sweeney)","Track 24 on A Great Chaos (Deluxe). Originally previewed twice through Instagram stories shared by @ohshtohshtohsht on January 2nd, 2024, and January 12th, 2024. It was then groupbought for $4000 and leaked on January 20th, 2024, with an open verse meant for HXG. The open verse portion of the song was heard briefly in Homixide Beno's Instagram story shortly before this. Previously thought to be the same as ""Chrome Heart Lens,"" which turned out to be false. When the deluxe edition of A Great Chaos released, the song featured a slower paced, melodic beatswitch produced by Lil 88 - much to the dismay of fans who listened to the leak.","3:04","Jul 5, 2024","Album Track","Yes","https://open.spotify.com/track/26QJuQfM8PVAWkIm1JRyqq?si=24ef380dfdd04925
https://music.apple.com/ca/album/ss/1754635560?i=1754636291"
"A Great Chaos","⭐ overseas
(prod. Lukrative, Nick Spiders, Esk & Lucian)
(Bleed)","Track 25 on A Great Chaos (Deluxe). On December 2nd, 2023, Ken Carson took to Instagram Live to preview a 34-second snippet of “Overseas.” On December 10th, 2023, rumored Opium signee L5 previewed the song again, with the caption “Breathe,” leading fans to believe that was the confirmed title. Later, on January 7th, 2024, Ken tweeted “LON-PAR-AMS” referring to the line ""London, Paris, Amsterdam, yeah, I’m overseas."" He then quickly deleted the tweet. On April 1st, 2024, Ken would take to his alternate Instagram account (@agreatchaos) to announce the release of the song on April 11th, 2024, which is also Ken’s birthday. On April 11th, 2024 the song leaked early unmastered and censored, It later released at 7:53 PM EST on Apple Music, and dropped at 8:00 PM EST everywhere else. On April 12th, 2024, it was revealed that the beat was originally made on November 11th, 2023.","2:21","Apr 12, 2024","Single","Yes","https://open.spotify.com/track/722NAIXkI6WRNvu9O7JkdH?si=b9ac5ba0243c41f2
https://music.apple.com/ca/album/overseas/1754635560?i=1754636292"
"A Great Chaos","⭐ Lil Tecca - Fell In Love
(feat. Ken Carson) (prod. Clif Shayne & AM)","Track 5 on TEC.","2:53","Sep 22, 2023","Feature","Yes","https://open.spotify.com/track/302EsF6DE70LfngVNLlqo5?si=e151f9815db44fa4
https://music.apple.com/ca/album/fell-in-love/1706351062?i=1706351083"
"A Great Chaos","Fighting My Demons [Music Video]
(prod. Warren Hunter, ​bart how, Lvis, ​starboy & outtatown)
(Fighting Demons, Where TF, Pop)","Official music video for track 3 on A Great Chaos, posted by Lyrical Lemonade.","2:44","Oct 31, 2023","Music Video","No","https://www.youtube.com/watch?v=YKkMR2l05Rs&list=PLW7tHg0F_-ku0ecKqs9HLIFl-1dyhj4Wn&index=13"
"A Great Chaos","Freestyle 2 [Music Video]
(prod. F1LTHY, AM & Gab3)","Official music video for track 14 on X.
This video has been identified by epilepsy action to potentially trigger seizures for those with photosensitive epilepsy.
VIEWER DISCRETION IS ADVISED.","2:21","Jan 13, 2023","Music Video","No","https://www.youtube.com/watch?v=jao-W5tJkYo&list=PLW7tHg0F_-ku0ecKqs9HLIFl-1dyhj4Wn&index=11"
"A Great Chaos","Jennifer's Body [Music Video]
(prod. KP Beatz & Lucian)","Official music video for track 2 on A Great Chaos. The music video premiered on YouTube the same day as A Great Chaos released.","2:42","Oct 13, 2023","Music Video","No","https://www.youtube.com/watch?v=CSMiPngo4uE&list=PLW7tHg0F_-ku0ecKqs9HLIFl-1dyhj4Wn&index=12"
"A Great Chaos","⭐ Destroy Lonely - money & sex
(feat. Ken Carson) (prod. ssort & Lucian)","Track 26 on If Looks Could Kill.
First previewed by Ken on his Instagram story on October 11th, 2022. Lone would later preview the beginning of the song on his Instagram Live with Ken on October 28th, 2022. They both would perform the song a few times before its release.","4:32","May 5, 2023","Feature","Yes","https://open.spotify.com/track/2cQxzcGw5eUJtqIdYuRoLq?si=1c25399d88574b9f
https://music.apple.com/ca/album/money-sex-bonus/1684644634?i=1684645200"
"A Great Chaos","070 Shake - Natural Habitat
(feat. Ken Carson) (prod. Dave Hamelin & ​​johan lenox)","Track 2 on PETRICHOR.","3:28","Nov 10, 2023","Feature","Yes","https://open.spotify.com/track/3s9PhZ3X5NH3Dgrtd4K8lM?si=34f0fb34547a4c21
https://music.apple.com/ca/album/natural-habitat-feat-ken-carson/1713812343?i=1713812344"
"A Great Chaos","070 Shake - Natural Habitat [Music Video]
(feat. Ken Carson) (prod. Dave Hamelin & ​​johan lenox)","Official music video for track 2 on PETRICHOR. The music video released alongside the song dropping on all platforms.","3:28","Nov 10, 2023","Music Video","No","https://www.youtube.com/watch?v=yB5bM0WFN8o"
"A Great Chaos","Southside & Destroy Lonely - President
(feat. Ken Carson) (prod. Southside, Lil 88, 1kyl & Muhlir)
(Presidential)","OG Filename: PRESIDENTIAL (MAIN) SING MASTER
A snippet of the song was posted by King Bob on December 17th, 2023. He later posted a screenshot of the file on Decmber 23rd, 2023. Released by Southside in April 2024.","3:07","Apr 26, 2024","Feature","Yes","https://open.spotify.com/track/3wHQwZC88fNttgEGinZ34Z?si=5d6f213c20ba41bc
https://music.apple.com/ca/album/president-feat-ken-carson/1742847807?i=1742847812"
"A Great Chaos","Southside & Destroy Lonely - President [Music Video]
(feat. Ken Carson) (prod. Southside, Lil 88, 1kyl & Muhlir)
(Presidential)","Official music video for President. The music video released alongside the song, but did not release on streaming platforms.","3:07","Apr 26, 2024","Music Video","No","https://www.youtube.com/watch?v=fkTgbsz1aUo"
"A Great Chaos","Ufo361 & lucidbeatz - RICK OWENS
(feat. Ken Carson) (prod. ​​lucidbeatz, Swisher, Neal & Alex & Jimmy Torrio)","Leaked Tagged on December 11th, 2023. Released on Jan. 5th, 2024. Track 2 on SONY.","2:10","Jan 4, 2024","Feature","Yes","https://open.spotify.com/track/7qAyWILStEa7VkjF00kXas?si=9f306baaec6c4a2e
https://music.apple.com/ca/album/rick-owens-feat-ken-carson/1719665059?i=1719665086"
"A Great Chaos","Succubus [Music Video]
(prod. F1LTHY & AM)
(so dark, sucka)","Official music video for track 9 on A Great Chaos.
Directors: HidjiWorld & Medet; Producer: Ricky Zanders; Production Company: 625 Industries","2:30","Feb 23, 2024","Music Video","No","https://www.youtube.com/watch?v=qCUhSPcoCcU"
"A Great Chaos","Lil Uzi Vert - x2
(prod. Clif Shayne & Ken Carson)","Track 6 on Pink Tape with production credits from Ken Carson.","3:54","Jun 30, 2023","Production","Yes","https://open.spotify.com/track/3a36nM6fPVA8K1vqq6d03o?si=0422742c6eeb4274
https://music.apple.com/ca/album/x2/1694343104?i=1694343494"
"22 Album Track(s)
1 Single(s)
3 Feature(s)
4 Music Video(s)
0 Production
0 Other","","(Oct 13, 2023) (A Great Chaos is released)
(Apr 11, 2025) (More Chaos is released)","","","","",""
"More Chaos","⭐ Lord Of Chaos
(prod. starboy & outtatown)
(Lord)","Track 1 on More Chaos. Highly anticipated song originally heard in a leaked snippet shared in a Discord server on March 6th, 2025.","2:01","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/2Tif3Rjua8qfTCUFP6lFrV?si=6efc621fb0b048fc
https://music.apple.com/ca/album/lord-of-chaos/1806780313?i=1806780316"
"More Chaos","⭐ Xposed
(prod. ​​skai & ​legion)
(Karaoke)","Track 2 on More Chaos. Very highly anticipated song originally previewed by Ken Carson in two Snapchat stories shared on March 20th, 2024. It was later performed live during a concert, and was lined up for release on the deluxe edition of A Great Chaos, however, it ended up being shelved until its release on More Chaos.","3:50","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/5kEcA3809KnRGpI7ml48cV?si=85cfc2deaaa44762
https://music.apple.com/ca/album/xposed/1806780313?i=1806780317"
"More Chaos","✨ Money Spread
(prod. Clif Shayne, Lukrative & Lucian)","Track 3 on More Chaos. Originally previewed by Ken Carson in a teaser for More Chaos shared on December 25th, 2024, becoming a very wanted snippet. Unfortunately a victim to snippet syndrome, but is still a good song.","1:45","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/0EMaW6H0JkB84B8ebkkDrI?si=7162a28bc5d848b6
https://music.apple.com/ca/album/money-spread/1806780313?i=1806780318"
"More Chaos","Root Of All Evil
(prod. starboy, 16yrold & bass)
(ROAE, The One)","Track 4 on More Chaos. Originally previewed by Ken Carson in an Instagram story shared on January 17th, 2025.","2:27","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/7x19FKGt44L9a0gSEXZ5f1?si=22c868c63ac84ad1
https://music.apple.com/ca/album/root-of-all-evil/1806780313?i=1806780319"
"More Chaos","⭐ K-Hole
(prod. KP Beatz & Lucian)
(Sniffer, Pocahontas)","Track 5 on More Chaos. Originally seen as ""Sniffer"" on the unfinished tracklist for More Chaos, ""K-Hole"" was a very highly anticipated snippet for the album, originally being previewed by Ken Carson in an Instagram story shared on January 20th, 2025. Ken previewed the song again in another Instagram story before its eventual release.","3:18","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/0gF3J1BaegNk9PN4Zi8r0a?si=8d4bb356288744f2
https://music.apple.com/ca/album/k-hole/1806780313?i=1806780650"
"More Chaos","TrapJump
(prod. Evan Moitoso & Lil 88)
(Letting Off Rounds)","Track 6 on More Chaos. Originally titled ""Letting Off Rounds,"" the song was previewed in high quality a couple times by people with the album shortly before its release. No bounces exist where the outro doesn't fade out.","2:30","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/56BtPjjWiRc0ch7DH8DNu9?si=d721ff4e8fd04536
https://music.apple.com/ca/album/trap-jump/1806780313?i=1806780652"
"More Chaos","⭐ Blakk Rockstar
(prod. F1LTHY, Erik Cordova, Warpstr & young emphasis)
(Blak Rockstar, Cocaine, Tesla)","Track 7 on More Chaos. ""Blakk Rockstar"" is the combination of two songs, ""Blak Rockstar,"" and ""Tesla."" The first half of the song was previewed in a snippet shared by El Gusto on April 5th, 2025. The second half of the song was also previewed by El Gusto, and it was slated for a groupbuy alongside ""Naked"" for $5500, but it was cancelled and Naked was bought on its own. On release it became the most popular songs on the album, despite the fade out on the outro.","3:50","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/1LsisG6aoqfsF1r6M4LpMO?si=878910d164ba4457
https://music.apple.com/ca/album/blakk-rokkstar/1806780313?i=1806780653"
"More Chaos","⭐ LiveLeak
(prod. skai, Noah Mejia, Kavi & Gab3)
(Night, Narcotics, VMP, Vampire)","Track 8 on More Chaos. ""LiveLeak"" is the combination of two very highly anticipated songs, ""Narcotics,"" and ""VMP."" Both songs were seen serperated from each other on the unfinished tracklist for the album, so the combination of both songs came as a surprise to many. The act of combining the two songs can be seen as the biggest fumble on this album as the decision have VMP fade out - one of the most wanted snippets - came as an outrage, with the original version of the song still being grailed. Despite that major flaw, it's still a good song.","3:10","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/7aURTqVzpZxkJfboCvGc69?si=301a9ea4c3384b7b
https://music.apple.com/ca/album/liveleak/1806780313?i=1806780654"
"More Chaos","✨ Diamonds
(prod. Lucian, Cxsket, Esko & Mayyzo)
(AP, Proud Family)","Track 9 on More Chaos. ""Diamonds"" is the combination of two songs, ""Proud Family,"" and ""AP."" Proud Family was seen on the unfinished tracklist for More Chaos, and was a very highly anticipated snippet since it was previewed on Ken Carson's alternate Instagram account @agreatchaos on August 2nd, 2024. On release, a vast majority of the song was cut for a transition into ""AP,"" coming as a great shame to fans. The full original version of ""Proud Family"" ended up leaking for free on April 15th, 2025, not long after the release of the album.","3:49","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/5bPFrzPx78qBnYLrX5Ogfa?si=658f5c358f264511
https://music.apple.com/ca/album/diamonds/1806780313?i=1806780655"
"More Chaos","⭐ Dismantled
(prod. Clif Shayne & Lucian)","Track 10 on More Chaos. Initially previewed in an Instagram story shared by Ken Carson on February 20th, 2025, with the caption ""BAN HIM,"" quickly becoming a wanted song. Another snippet leaked a couple weeks after, and in April El Gusto shared a high quality snippet.","2:24","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/3uJ1OBbQVLmrzzCaWGYLxr?si=deed3bd5e56d4d18
https://music.apple.com/ca/album/dismantled/1806780313?i=1806780656"
"More Chaos","200 Kash
(prod. 4our3va & Conz)","Track 11 on More Chaos. A version of the song with rougher mixing and a minute of silence at the end leaked on March 25th, 2025.","1:44","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/4WPMwSCIAiykQJNZzEVi8B?si=9e26aa415dc4420f
https://music.apple.com/ca/album/200-kash/1806780313?i=1806780657"
"More Chaos","✨ Down2Earth
(prod. 16yrold & lordsideus)
(Off The Grid)","Track 12 on More Chaos. Originally previewed by Ken Carson in an Instagram story shared on January 9th, 2025. Another snippet leaked on March 8th, 2025, and a high quality snippet was shared by El Gusto on March 23rd, 2025.","2:02","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/4YnB78MlBtr8YE0BANApq2?si=e5a7f18b122546e0
https://music.apple.com/ca/album/down2earth/1806780313?i=1806780658"
"More Chaos","✨ Confetti
(prod. 16yrold & bass)
(Overly)","Track 13 on More Chaos. Originally previewed by Ken Carson in an Instagram story shared on January 20th, 2025.","3:07","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/17299SljLkad5pg9mhnK2Q?si=88945ddb413744de
https://music.apple.com/ca/album/confetti/1806780313?i=1806780660"
"More Chaos","✨ Naked
(prod. 4our3va, mental & ivvys)
(Antisocial)","Track 14 on More Chaos. Originally seen on the unfinished More Chaos tracklist shared by Ken Carson on January 25th, 2025. Leaked after a succesful $1500 groupbuy on March 26th, 2025, under the title ""Antisocial."" It wasn't disclosed that it was an album song prior to the finishing of the groupbuy.","2:45","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/3P5mHpWlBKCJUVYz9QvOAd?si=eb924d6c49744a32
https://music.apple.com/ca/album/naked/1806780313?i=1806780663"
"More Chaos","⭐ Kryptonite
(prod. Clif Shayne)
(1st Night, First Night)","Track 15 on More Chaos. Originally previewed by Ken Carson on December 12th, 2023, and was recorded alongside the unreleased track ""Private.""","2:47","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/2epSrh6IjiIb2F0O4QLu4b?si=f1be5bbc53f54c05
https://music.apple.com/ca/album/kryptonite/1806780313?i=1806780666"
"More Chaos","Psycho
(prod. 16yrold & Nilo)","Track 16 on More Chaos. Originally previewed by Ken Carson in an Instagram story shared on December 16th, 2024. A version with a scrapped feature from Don Toliver leaked on September 20th, 2025.","2:18","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/3qOJebD6l8ONfeFFaEg1kU?si=02dcd2d71fac4702
https://music.apple.com/ca/album/psycho/1806780313?i=1806780667"
"More Chaos","⭐ Inferno
(prod. F1LTHY & Prod. 5$TAR)
(Forever Burn)","Track 17 on More Chaos. Initially snippeted in high quality by El Gusto on March 23rd, 2025, as a potential groupbuy option. The dolby atmos mix of the song has no vocals on the intro, similarly to the leaked demo. It was removed a couple days after the album released.","2:36","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/5TsoJj7bFoBbtfYfHpwThH?si=5c75eefb47dc4609
https://music.apple.com/ca/album/inferno/1806780313?i=1806780670"
"More Chaos","⭐ Thx
(prod. F1LTHY, Lukrative & Lucian)
(For You, Mars)","Track 18 on More Chaos. Highly anticipated song initially previewed by Ken Carson via his Instagram story on November 9th, 2023. The song would be previewed a second time on January 19th, 2024, and a third time on July 4th, 2024, however, it ended up leaking on March 9th, 2025, a month before the release of More Chaos.","2:52","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/4EJaMoBaqhbhGn4KX0vwOU?si=0c2ee8c8e3f24bc8
https://music.apple.com/ca/album/thx/1806780313?i=1806780672"
"More Chaos","✨ 2000
(prod. F1LTHY)
(Polo)","Track 19 on More Chaos. ""2000,"" formerly known as ""Polo,"" was initially previewed by Ken Carson in an Instagram story shared on January 25th, 2025. Another snippet leaked on April 5th, 2025.","2:36","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/0IuQGeckRX3CXC2y55cykp?si=d7e957d7a77a4b2b
https://music.apple.com/ca/album/2000/1806780313?i=1806780674"
"More Chaos","⭐ Evolution
(prod. legion)
(Empire, Kill Bill)","Track 20 on More Chaos. Originally previewed by Ken Carson in a long snippet shared on February 29th, 2025.","3:13","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/1COq4M4wLZ2H9op9BzpxbG?si=03c2c276a51f4d69
https://music.apple.com/ca/album/evolution/1806780313?i=1806780676"
"More Chaos","✨ Ghoul
(prod. Pi'erre Bourne)","Track 21 on More Chaos. Collaboration with Pi'erre Bourne initially previewed in a snippet which leaked on April 1st, 2026.","2:49","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/7HcGqTORHDBsoC3HX6u83t?si=359e1c4d77c84283
https://music.apple.com/ca/album/ghoul/1806780313?i=1806780677"
"More Chaos","⭐ Off The Meter
(with Playboi Carti & Destroy Lonely) (prod. starboy, outtatown, Gab3 & DJ Moon)","Track 22 on More Chaos. Added to the album an hour after it released. The first official collaboration between Ken, Lone & Carti.","3:39","Apr 11, 2025","Album Track","Yes","https://open.spotify.com/track/2Y98lEkMVALCXni7o2g28b?si=db7833f11fea43d8
https://music.apple.com/ca/album/off-the-meter/1807926682?i=1807927087"
"More Chaos","⭐ delusional
(prod. MISOGI)","Snippet first previewed on August 21st, 2024, after Ken’s show in New York City where he is seen in his car playing the song. Released on November 1st, 2024 as a single for More Chaos.","2:11","Nov 1, 2024","Single","Yes","https://open.spotify.com/track/5116BQqgzOZ24Dx0ZKkagU?si=745efae00b764963
https://music.apple.com/ca/album/x2/1694343104?i=1694343494"
