Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
A [V1],"Anything Outro [V2]
(prod. The Antydote)
(Anything Pt. II, Sephora)",Confirmed to exist based on the filename of the version below.,?:??,,,Confirmed,Not Available,
A [V1],"⭐ Anything Outro [V3]
(prod. The Antydote)
(Anything Pt. II, Sephora)","OG Filename: SZA - ANYTHING OUTRO MIX 2 copy 2
Early demo of ""Anything Outro"" which was reconsidered for Ctrl over the final version with additional production and different lyrics. It is officially registered by Top Dawg Entertainment as ""Sephora,"" according to copyright claims on SoundCloud and elsewhere. Used as background audio in the Where The Hell Have You Been documentary film for Ctrl. Leaked on 8/30/2021.",1:35,,"Aug 30, 2021",Full,CD Quality,https://pillows.su/f/3f40767734fc63f9617e9935cf657afc
A [V1],"🏆 Anything Outro [V4]
(Anything Pt. II, Sephora)","Unreleased song from A which was teased on Snapchat by SZA on 6/24/2015. Contains alternate writing and different production; however, the chorus lyrics remain the same. This track is featured in a draft track listing for the album.",?:??,,"Jun 24, 2015",Snippet,Recording,https://pillows.su/f/9ef501b67d6b685287a10cbd69ce8f08
A [V1],"Anything Outro [V5]
(Anything Pt. II, Sephora)",Title seen in the 6/21/2016 track listing for the album.,?:??,,,Confirmed,Not Available,N/A
A [V1],"🏅 Bell Atlantic
(prod. ThankGod4Cody)","OG Filename: Bell Atlantic_Ruff
Pre-2018 throwaway believed to be from A. Snippet leaked on 11/26/2025.",?:??,,"Nov 26, 2025",Snippet,CD Quality,https://pillows.su/f/118405d681aa48a42d374f22beda3a3f
A [V1],"🏆 Bikini Bottom [V1]
(prod. Childish Major)
(Ms. Bikini Bottom)","Unreleased song from A which was teased by SZA in 2016. According to the her, the files for the song are ""lost,"" and the sessions would need to be redone entirely. The track was reconsidered for inclusion in the deluxe edition of Ctrl, but was ultimately scrapped. It is unknown if there are new files for the song. Producer confirmed to be Childish Major due to an early Ctrl track listing where ""Major"" is bubbled next to the song title. Rough instrumental is in circulation.",?:??,,,Snippet,Recording,https://pillows.su/f/5e7186236063d725c5350d793e60e18e
A [V1],🏆 Black [V1],"Finished version recorded said to be 2:15 in duration by a seller. They've also said it has a little bit of instrumental at the end, possibly referring to the outro. It is worth noting that the previous owner of SZAHUB, Elodie, was scammed $600 attempting to buy this. Snippets leaked on June 2, 2023, and February 16, 2026.",2:15,,"Feb 16, 2026",Snippet,CD Quality,"https://pillows.su/f/c606b2b9b830b271f1343dae3c8a5df9
https://pillows.su/f/fd85be39fdbd799ed40bfd32d22feb5a
https://pillows.su/f/47753667e7872d66e70a84abcb6a1274"
A [V1],Black [V2],Title seen in the 6/21/2016 track listing for the album.,?:??,,,Confirmed,Not Available,N/A
A [V1],"Breaking Even [V1]
(prod. Carter Lang)
(Dem Dem Dem Ay Ayy)","OG Filename: ERA_SZA_BREAKING EVEN_12.14.15
Early mix of ""Breaking Even"" with slightly different production and vocals of the song. Teased on social media by SZA on 10/13/2015. Carter Lang harmonizes with SZA in the bridge. This version was bounced directly from the session in 2021, according to metadata. Leaked on May 30, 2021, and April 15, 2026.",2:36,"Dec 14, 2015","Apr 15, 2026",Stem Bounce,Lossless,https://pillows.su/f/3a20a83cd0adb1dd64cf09f9bf546d32
A [V1],"⭐ Breaking Even [V2]
(prod. Carter Lang)
(Dem Dem Dem Ay Ayy)","OG Filename: Copy of Breaking Even_ADDS
Louder than the previous version. Contains slight instrumental differences in the first verse compared to the previous version. Stem bounce leaked on April 15, 2026.",2:36,"Dec 14, 2015","Apr 15, 2026",Stem Bounce,Lossless,https://pillows.su/f/2c21c693311f510bca558988bd9c7247
A [V1],"⭐ Breaking Even [V3]
(prod. Carter Lang)
(Dem Dem Dem Ay Ayy)","Unreleased song from A which SZA teased on social media two times. The music video was officially teased on Top Dawg's Instagram account, and it is shown that it was directed by SZA. The volume of the song was fixed and the mixing was updated. Samples ""The Highways of My Life"" by The Isley Brothers.",2:38,,,Full,CD Quality,https://pillows.su/f/03c64b73f1361d8cf1f9fa94f71b851f
A [V1],"Breaking Even [V4]
(prod. Carter Lang)
(Dem Dem Dem Ay Ayy)",Title seen in the 6/21/2016 track listing for the album.,?:??,,,Confirmed,Not Available,N/A
A [V1],"All I Got [V1]
(prod. ThankGod4Cody)
(Broken Clocks)","Earliest known version of ""Broken Clocks"". Teased on social media by SZA.",?:??,,"Jan 23, 2016",Snippet,Recording,https://pillows.su/f/4804ee58ba14cfc17478e6a34ac71fe8
A [V1],"Broken Clock [V2]
(prod. ThankGod4Cody)
(Broken Clocks, All I Got)",Title seen in the 6/21/2016 track listing for the album.,?:??,,,Confirmed,Not Available,N/A
A [V1],🏅 Call Me Back,"Stated to be a Ctrl outtake by the seller, but from the sound it'll be assumed it's specifically from A. Snippet leaked on 11/26/2025 and 2/17/2026.",?:??,,"Feb 17, 2026",Snippet,CD Quality,"https://pillows.su/f/2871e1b505c964886546ed62407d836f
https://pillows.su/f/a54695df501c1d412c86c03735e56dc5"
A [V1],"⭐ Cody's Kitchen [V1]
(prod. ThankGod4Cody)
(Cody's Kitchen Party, Kitchen Party)","OG Filename: Cody's Kitchen_Ruff 1
A throwaway from the A sessions which was teased on social media by SZA. Leaked on 4/8/2023.",3:34,,"Mar 8, 2023",OG File,CD Quality,https://pillows.su/f/8d568a191da3d63f4472fd6e870efac2
A [V1],"Cody's Kitchen [V2]
(prod. ThankGod4Cody)
(Cody's Kitchen Party, Kitchen Party)","Version of ""Cody's Kitchen"" which contains different vocal takes and mixing. Total length was confirmed to be 4:09. Snippet leaked on 3/2/2023.",4:09,,"Mar 2, 2023",Snippet,CD Quality,https://pillows.su/f/41cc0bb5687b685665547c516fff9ebd
A [V1],"Collect [V1]
(prod. DJ Dahi)","OG Filename: Collect
Quieter bounce.",3:51,"Sep 10, 2015","Mar 14, 2026",OG File,CD Quality,https://pillows.su/f/10fd7e66a92900df574633f2f2f8dd0a
A [V1],"⭐ Collect [V2]
(prod. DJ Dahi)","OG Filename: Collect (ReEdit)
Song from the Engine Room Audio box which leaked on March 14, 2026, with the session. Produced by DJ Dahi, as the filename of the beat is the same formatting as Babylon's. Vocals end at 1:34.",3:51,"Sep 10, 2015","Mar 14, 2026",OG File,CD Quality,https://pillows.su/f/2d79fde051ca1e45d0d94235ea7271ae
A [V1],"Columbia [V1]
(Real)","Early version of ""Columbia"". Snipped leaked at an unknown date in TheSource. Vocals are slightly different.",?:??,,,Snippet,CD Quality,https://pillows.su/f/ce7ec518806e0c39d5a3848548d76b6f
A [V1],"⭐ Columbia [V2]
(Real)","OG Filename: Columbia_SZA Ref2
A throwaway from the A sessions. Track is named after Columbia High School, which SZA attended. Leaked on 5/28/2023. Original file leaked on 10/24/2025.",3:51,,"May 28, 2023",OG File,CD Quality,https://temp.imgur.gg/f/13ZEQkX
A [V1],"✨ Curtains [V1]
(prod. oriJanus)","OG Filename: SZA_CURTAINS ROUGH_06.04.15
Unreleased song from the A sessions. Samples ""Is It a Crime?"" by Sade. The instrumental for the song is longer than both versions of the song that were bounced. Recorded and mixed by Ivan Corpening.",1:21,"Jun 4, 2015","Jun 6, 2023",OG File,CD Quality,https://pillows.su/f/b3e779f130dfa9bd1061f046aa87489f
A [V1],"Curtains [V2]
(prod. oriJanus)","OG Filename: SZA_CURTAINS ROUGH_06.04.15. NO tune
Alternate version of ""Curtains"" without autotune in the vocals. The outro section was significantly shortened by 15 seconds to accommodate for the empty space in the song. Leaked on 8/12/2023.",1:06,"Jun 4, 2015","Aug 12, 2023",OG File,CD Quality,https://pillows.su/f/97e4277bb79d99105fddf55a728d759e
A [V1],"Decisions [V1]
(prod. Bentley & Jo Blaq)","OG Filename: SZA_Decisions_Main 1.0 MSTR Medium
Version with opens that was used in the later bridge session.",3:33,,"Mar 14, 2026",OG File,CD Quality,https://pillows.su/f/6d2587a23ed094c9c7cdcc9f6be536f4
A [V1],"Decisions [V2]
(prod. Bentley & Jo Blaq)","OG Filename: SZA_Decisions_Main 1.1 MSTR Medium
Version with opens that was used in the later bridge session.",3:56,,"Mar 14, 2026",OG File,CD Quality,https://pillows.su/f/a56ba889ac1e6f44534d2f2d885094a9
A [V1],"Decisions [V3]
(prod. Bentley & Jo Blaq)","OG Filename: DECISONS_ROUGH_01
Bounced from the left and right audio files.",1:21,"Apr 8, 2016","Mar 14, 2026",Stem Bounce,CD Quality,https://pillows.su/f/4b15d2739123d3b661daa0f74a910269
A [V1],"Decisions [V4]
(prod. Bentley & Jo Blaq)","OG Filename: DECISONS_ROUGH_02
Bounced from the left and right audio files.",1:40,"Apr 8, 2016","Mar 14, 2026",Stem Bounce,CD Quality,https://pillows.su/f/2c9269ec87ef37031ed2e92f822da4cc
A [V1],"Decisions [V5]
(prod. Bentley & Jo Blaq)","OG Filename: DECISONS_ROUGH_03
Bounced from the left and right audio files.",0:18,"Apr 8, 2016","Mar 14, 2026",Stem Bounce,CD Quality,https://pillows.su/f/bed7b6db6b94f4bc652514518e98ebd4
A [V1],"Decisions [V6]
(prod. Bentley & Jo Blaq)","OG Filename: DECISONS_ROUGH_04
Bounced from the left and right audio files.",0:17,"Apr 8, 2016","Mar 14, 2026",Stem Bounce,CD Quality,https://pillows.su/f/4897fb081df6b8b72fb3c33cb1f0cdf6
A [V1],"Decisions [V7]
(prod. Bentley & Jo Blaq)","OG Filename: DECISONS_ROUGH_05
Bounced from the left and right audio files.",0:53,"Apr 8, 2016","Mar 14, 2026",Stem Bounce,CD Quality,https://pillows.su/f/bdde3c88419ae10907b29c0c4cd599e4
A [V1],"Decisions [V8]
(prod. Bentley & Jo Blaq)","OG Filename: DECISONS_ROUGH_06
Bounced from the left and right audio files.",1:40,"Apr 8, 2016","Mar 14, 2026",Stem Bounce,CD Quality,https://pillows.su/f/80343019a5b55062d4859699dd29f4e1
A [V1],"Decisions [V9]
(prod. Bentley & Jo Blaq)","OG Filename: DECISONS_ROUGH_07
Bounced from the left and right audio files.",3:54,"Apr 8, 2016","Mar 14, 2026",Stem Bounce,CD Quality,https://pillows.su/f/dbec1d13f5331dff755b6ee4b2ba52bb
A [V1],"Decisions [V10]
(prod. Bentley & Jo Blaq)","OG Filename: DECISONS_ROUGH_07-01 &
OG Filename (Metadata): DECISONS_NEW ROUGH
Version with a different bridge. Filename is misspelled, along with all versions before this one. Leaked on March 14, 2026, in the 32.2GB of SZA Engine Room Audio files.",3:53,"Apr 8, 2016","Mar 14, 2026",OG File,CD Quality,https://pillows.su/f/86d4c91b7b1f7886fba46fba35a9c7cd
A [V1],"Decisions [V11]
(prod. Bentley & Jo Blaq)","OG Filename: Decisions
Earliest known version of ""Decisions"" from the bridge session.",3:48,"Apr 11, 2016","Jul 31, 2021",OG File,CD Quality,https://pillows.su/f/974808d6f1c076c223767fd6dde0edec
A [V1],"Decisions [V12]
(prod. Bentley & Jo Blaq)","OG Filename: Decisions 2
Later version of ""Decisions"".",3:48,"Apr 11, 2016",,OG File,CD Quality,https://pillows.su/f/715df0b4e8c5aebffb58a68851576d39
A [V1],"Decisions [V13]
(prod. Bentley & Jo Blaq)","OG Filename: Decisions Revision
Later version of ""Decisions"".",3:48,"Apr 11, 2016",,OG File,CD Quality,https://pillows.su/f/68e16fbe819c47fc2a4ff7e2d9de22d5
A [V1],"✨ Decisions [V14]
(prod. Bentley, Jo Blaq & Carter Lang)","OG Filename: Decisions Revision2 (carter bridge)
Later version of ""Decisions"". Features different production in the bridge segment by Carter Lang.",3:48,"Apr 11, 2016",,OG File,CD Quality,https://pillows.su/f/53ac13d05f8aedbbef4737ce6e355460
A [V1],"Decisions [V15]
(prod. Bentley & Jo Blaq)","OG Filename: Decisions Revision2 (original beat)
Later version of ""Decisions"".",3:48,"Apr 11, 2016",,OG File,CD Quality,https://pillows.su/f/a0f9095293d4b19fe0861a858128fed0
A [V1],"⭐ Decisions [V16]
(prod. Bentley & Jo Blaq)","OG Filename: Decisions (new Bridge)
Later version of ""Decisions"". Interpolates ""Columbia,"" an unreleased A throwaway. Leaked on 6/5/2023.",3:48,"Apr 11, 2016","Jun 5, 2023",OG File,CD Quality,https://pillows.su/f/7d430fc73a2fbc9f2288dd5c8ddd99eb
A [V1],Decisions [V17],Title seen in the 6/21/2016 track listing for the album.,?:??,,,Confirmed,Not Available,N/A
A [V1],"Cam O'bi - ??? [V1]
(prod. Cam O'bi)
(Doves In The Wind)",Original beat Cam O'bi made before it was remade and slowed down for Doves In The Wind. Info revealed through an interview with him on making the song.,?:??,,"Oct 21, 2020",Confirmed,Not Available,https://www.youtube.com/watch?v=S3hZpWhiFRs&pp=ygUZY2FtIG9iaSBkb3ZlcyBpbiB0aGUgd2luZA%3D%3D
A [V1],"Doves In The Wind [V2]
(prod. Cam O'bi)",Early mix version teased on SZA's Tumblr page on 2/11/2015. Unknown if any of Kendrick's vocals are present in this version.,?:??,,"Feb 11, 2015",Snippet,Recording,https://pillows.su/f/b2acfdef3045f36e08b69b624bd5a8a9
A [V1],"Doves In The Wind [V3]
(prod. Cam O'bi)",Title seen in the 6/21/2016 track listing for the album.,?:??,,,Confirmed,Not Available,N/A
A [V1],"Doves In The Wind [V4]
(feat. Busta Rhymes & ???) (prod. Cam O'bi)","Alternate version of ""Doves In The Wind"" featuring Busta Rhymes and another unidentifiable artist instead of Kendrick Lamar. Unknown if this was a remix or a demo. Snippet leaked on 8/25/2023 in Igor3's store.",?:??,,"Aug 25, 2023",Snippet,High Quality,https://pillows.su/f/a7498ff76f623ef3202890c8ff4e1096
A [V1],"Doves In The Wind [V5]
(feat. Kendrick Lamar) (prod. Cam O'bi)",An alternate version of the song with the uncensored line.,?:??,,,Rumored,Not Available,N/A
A [V1],"⭐ Drew [V1]
(prod. The Antydote)
(Drew Barrymore)","OG Filename: SZA - Drew &
OG Filename (Metadata): Drew Ruff 1.1
Earliest known version of ""Drew Barrymore"" which does not contain additional production from Carter Lang. Leaked on 7/10/2023.",2:56,,"Jul 10, 2023",OG File,CD Quality,https://pillows.su/f/736c4be7cf99b8cb234fefb0602d86c6
A [V1],"Drew Barrymore [V2]
(prod. The Antydote & Carter Lang)","Early version of ""Drew Barrymore"". Features updated mixing and additional background vocals.",?:??,,,Snippet,Recording,https://pillows.su/f/2a36a1fea3e8ba4e3a7283f89c843037
A [V1],"✨ Drew Barrymore [V3]
(prod. The Antydote & Carter Lang)","An unknown version of ""Drew Barrymore"". Features flipped verses and different background vocals. Used in an advertisement campaign for Ford titled ""In Focus"" with Zoë Kravitz. Some snippets from this version were teased in a podcast by Pitchfork on 11/16/2015.",?:??,,"Nov 16, 2015",Partial,High Quality,https://pillows.su/f/8390da91d87533def5e5aabd0e4bfe57
A [V1],⭐ Drunk [V1],"OG Filename: sza.drunk.3.29.16
A throwaway from the A sessions. It is featured in a draft track listing for the album. Samples ""I Wanna Sex You Up"" by Color Me Badd. Leaked on 10/9/2022.",3:27,"Mar 29, 2016","Oct 9, 2022",OG File,High Quality,https://pillows.su/f/9fc575df1a9036e9186fd229221a03b4
A [V1],Drunk [V2],Title seen in the 6/21/2016 track listing for the album.,?:??,,,Confirmed,Not Available,N/A
A [V1],"⭐️ Eureka [V1]
(prod. ThankGod4Cody)
(Bright Ideas)","OG Filename: Eureka_03-09-2016
A throwaway from the A sessions. It is featured in a draft track listing for the album. Possibly a concept demo for ""The Weekend."" Leaked on 8/7/2022.",3:04,"Mar 9, 2016","Aug 7, 2022",OG File,CD Quality,https://pillows.su/f/d3efd15eeb9cb120bc53b032aaddc341
A [V1],"Eureka [V2]
(Bright Ideas)",Title seen in the 6/21/2016 track listing for the album.,?:??,,,Confirmed,Not Available,N/A
