Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
Chris Brown,"One More Chance
(prod. Jazze Pha)",Leaked in 2007 and is the only other known collab between him and producer/song-writer Jazze Pha.,,,,Full,High Quality,https://pillows.su/f/53aad6fe2d13b3335b5f86639fc4b131
Chris Brown,"⭐ Round Here
(prod. Dre & Vidal)","Leaked in 2009. References ""Yo"" which is also produced by Dre & Vidal.",,,,Full,High Quality,https://pillows.su/f/f0b758096cf5b1fdf6c5e226b1a3e9a9
Chris Brown,"⭐ Save Me
(feat. David Banner)",Leaked in 2008. Has wack tags at the start and at random parts during the song.,,,,Tagged,High Quality,https://pillows.su/f/35bd981a1023803db3dbd798901bae89
Chris Brown,Submarine,Chris Brown era throwaway.,,,"Mar 22, 2010",Full,High Quality,https://pillows.su/f/c5f4070ba3df71e57ccc06a64385f9f5
Chris Brown,⭐ That Somebody Was Me,Leaked in 2009.,,,,Full,High Quality,https://pillows.su/f/3c54b1285d376e9c038166e0e045813c
Chris Brown,"T-Breezy - Touchy
(feat. Chris Brown)",Leaked in 2010.,,,,Full,Low Quality,
Chris Brown,U Do,Leaked in 2010.,,,,Full,High Quality,https://pillows.su/f/9478f7c60ae09f468107724b20501dea
Chris Brown,⭐ Wrong Side of the Tracks,Tagged with a lot of bs but this sounds like its from his debut so its going here. Fallen Angel starts playing near the end of this.,,,,Tagged,High Quality,https://pillows.su/f/e1b32eede9111cbb717998aa2ba9f89d
Chris Brown,⭐ You,Leaked in 2006 and is from the first sessions of recording the album. Probably cut from the album due to how more mature it is compared to other songs on the album. Not to be confused with the released song on Exclusive also called You.,,,,Full,Low Quality,https://pillows.su/f/95f69b2fd8bd82b378976bb2d99a2765
Chris Brown,"Young Jinsu - Never Change
(feat. Chris Brown)",Leaked in 2007.,,,,Full,High Quality,https://pillows.su/f/39f8fb94c6a54721421eb128239331a3
Chris Brown,Unknown Songs x22,Chris Brown said that he recorded 50 songs for his debut and they only used 14 for the final cut of the album (one track is a remix so it doesn't count). The expanded edition adds 2 more songs that arent remixes and we have 9 leaked songs that we know of so that leaves 22 songs unaccounted for.,,,,Confirmed,Not Available,https://web.archive.org/web/20110617005445/http://entertainment.timesonline.co.uk/tol/arts_and_entertainment/music/article728620.ece
Chris Brown,"🏆 Unknown Album [Collab With Bryan-Micheal Cox, Adonis Shropshire & Kendrick Dean]","Chris Brown recorded an entire album with Bryan-Micheal Cox, Adonis Shropshire & Kendrick Dean. We only have a snippet of one track from this album. If the rest of the album is anything like Say Goodbye or Catch 22 its 100% a grail.",,,,Confirmed,Not Available,https://www.youtube.com/watch?v=DxlJniscRjc
"30 Full
1 Tagged
0 Partial
0 Snippet(s)
3 Unavailable",Exclusive,,,,,,,
Exclusive,"Bed [V1]
(ref. The Dream) (prod. Los Da Mystro)","""Bed"" was originally made by The-Dream as a reference idea for Chris Brown, in 2006/7. Leaked via a unofficial mixtape entitled LoveTape: The Demo's.",,,,Full,High Quality,https://pillows.su/f/a3e9dce8e6fc2d71090de6bca73bcc47
Exclusive,Believer,"Leaked November 15th, 2008 and was likely recorded from 2007-2008.",,,"Nov 15, 2008",Full,High Quality,https://pillows.su/f/bc6e09dcd82d0878c70d2e17c59f72df
Exclusive,"Don't Know What It Is
(prod. Scott Storch)","Leaked on August 20th, 2009.",,,"Aug 20, 2009",Full,CD Quality,https://pillows.su/f/2c57346fa28f95eb4052bff8c8498348
Exclusive,"Damage [V1]
(ref. Latif) (prod. The Runners)",Reference track performed by Latif.,,,,Full,High Quality,https://pillows.su/f/208fdb1ac87f057ed00d2594a12dbbfb
Exclusive,First Day Of Spring,Leaked in 2008. Chris announces he is 18 and legal lol.,,,,Full,High Quality,https://pillows.su/f/e660cccb0cd2a44c3f8277b925738566
Exclusive,"⭐ Greatness 
(feat. T-Pain) (prod. T-Pain)",Leaked in 2007 and could be from the same session as Kiss Kiss. No proof its produced by T-Pain but it most likely is considering he produced Kiss Kiss and this sounds like his early production. Has just one tag in the start and it repeats itself at the start.,,,,Tagged,High Quality,https://pillows.su/f/822155ec9daa9db9c14ffc0e1224c897
Exclusive,⭐ I Needed You,Leaked in 2007 and It's about how Chris needed his father when he wasn't there.,,,,Full,High Quality,https://pillows.su/f/580b74ea7da74fff9dce430af59faf8a
Exclusive,"I Wanna Be [V1]
(ref. Eric Dawkins) (prod. Eric Dawkins & Antonio Dixon)",Reference track performed by Eric Dawkins. Played by him on a Instagram live.,,,"Jul 31, 2024",Full,Recording,long ah video wait for me to chop it down
Exclusive,Kiss Kiss [V1],"Originally this was supposed to be a bit more mature with Chris saying ""She's chunky, chunky/ She's thick, thick"" instead of ""She wants that lovey dovey/ That kiss, kiss"" but it was rejected by his manager so they could keep the song PG-13.",,,,Confirmed,Not Available,https://web.archive.org/web/20110420071301/http://www.mtv.com/news/articles/1561820/chris-brown-talks-with-michael-jackson-about-duet.jhtml
Exclusive,"Johntá Austin - Make You a Woman
(feat. Chris Brown)",Leaked in 2009.,,,,Full,High Quality,https://pillows.su/f/066bdcd4f4c760721398abeaad1ea698
Exclusive,"The Game - Make The World Go Round [V1]
(prod. The Game & Cool & Dre)","According to Nas, the track was originally a solo Game track that he sent him. Didn't have Chris Brown yet either.",,,,Confirmed,Not Available,https://web.archive.org/web/20081206160708/http://www.mtv.com/news/articles/1591198/20080718/nas.jhtml
Exclusive,"⭐ Last to Know
(add. Andre Merritt)","Leaked May 13th, 2008 and has subtle background vocals from Andre Merritt during the chorus.",,,"May 13, 2008",Full,High Quality,https://pillows.su/f/234d7443b6ffff0ad1f8a5f68308811b
Exclusive,⭐ M.I.A.,"Leaked on July 12th, 2008 and sounds like it was recorded from 2007-2008.",,,"Jul 12, 2008",Full,High Quality,
Exclusive,"Not My Fault
(feat. Pharrell Williams) (prod. The Neptunes)
(Caught Up)","Recorded in 2006. The track would get leaked on June 23, 2009 onto YouTube, back when it got leaked the track was erroneously mislabeled as a new track at the time, so two days after the leak, a publicist for The Neptunes would confirm on a CNN article that the track was recorded in 2006, meaning it was recorded in the time between Chris' self-titled debut album and Exclusive.",,,"Jun 23, 2009",Full,High Quality,https://pillows.su/f/44468cd8ef5e0bb28efabc0d48adb226
Exclusive,Make Ya Smile,Exclusive era throwaway.,,,"Feb 19, 2020",Full,High Quality,https://pillows.su/f/0ea137f4a7a3bbb2c0f9e169885f56cf
Exclusive,"Missin' You
(feat. Johntá Austin)",Clearly Exclusive due to the vocals. Features the Rizz meme sound effect in the song.,,,,Full,High Quality,https://pillows.su/f/bb4e863e651d9079b6837d94cdc5d194
Exclusive,"Nice [V1]
(feat. The Game)",Uncensored Game verse.,,,,Confirmed,Not Available,N/A
Exclusive,Smash,Exclusive era throwaway.,,,"Jun 20, 2009",Full,High Quality,https://pillows.su/f/2ceb65a45f4037c0d8e29500a7b23155
Exclusive,"Smooches
(prod. Bangladesh)","Leaked online December 31st, 2019 and references Kiss Kiss which could infer that the song was written in 2007 or 2008.",,,"Dec 31, 2019",Full,High Quality,https://pillows.su/f/a07c698ae84c34f0b615e9b1adaeb879
Exclusive,Sneakers,"Leaked on September 18th, 2019, It's thought to be recorded sometime after With You.",,,"Sep 18, 2019",Full,High Quality,https://pillows.su/f/ba85155483e85ecadc5e6e3d0f295b9f
Exclusive,"⭐ Shine For Me
(prod. Dre & Vidal)",Leaked in 2009.,,,,Full,CD Quality,https://pillows.su/f/d61cf0725bb6f414b5feab2142d9dcdc
Exclusive,"With You [V1]
(ref. Johnta Austin) (prod. Stargate)",Reference track performed by Johnta Austin.,,,"Aug 12, 2009",Full,High Quality,https://pillows.su/f/6a46da807321e88568010d2f28ee195a
Exclusive,"What It Do
(feat. Sean Garrett) (prod. Sean Garrett)","Leaked December 28th, 2008 and he talks about getting with a girl he used to know now that he's legal.",,,"Dec 28, 2008",Full,Low Quality,https://pillows.su/f/d5d7227ed6fbd61bdfca5b7824df50cc
Exclusive,Whats It's All About,Has a Babey Drew tag in the beginning and Chris Brown's vocals sounds like they're from this era.,,,,Full,CD Quality,https://pillows.su/f/ead6c610760528b5a3be6a81af285b7f
Exclusive,"Agree to Disagree
(ref. Chris Brown & Andre Merritt)",Leaked in 2019 but recorded in 2008 and is a reference track for an unknown female singer.,,,,Full,High Quality,https://pillows.su/f/a4da0d59ceb9196b84a6ce0fa4621bf9
Exclusive,⭐ Back To Back,Leaked on a promo vinyl in 2008.,,,,Full,High Quality,https://pillows.su/f/cc4906f44a9efa443c29e3f67ebff97e
Exclusive,⭐ Diagnosed With Love,Leaked on a promo vinyl in 2008.,,,,Full,High Quality,https://pillows.su/f/398bbdd6c41ca11d40e727d97a76e3fc
Exclusive,"Rihanna - Disturbia [V1]
(ref. Andre Merritt) (feat. Chris Brown & Rob Allen)","A reference track for ""Disturbia"" performed by Andre Merritt.",,,,Full,CD Quality,https://pillows.su/f/7f00b83504ed47c064e70d1d9edce94c
Exclusive,"Electric Guitar [V1]
(feat. Andre Merritt)","Demo version leaked on a promo vinyl in 2008, was supposed to be a duet with Rihanna but due to it leaking it wasn't recorded. A finished version with just Chris Brown on it fully leaked in 2019.",,,,Full,High Quality,https://pillows.su/f/f313df1bb84fc095ee3e5e1952ff1693
Exclusive,⭐ Fatal Attraction,"Leaked on August 14th, 2008, likely from the ""The Forever Edition"" sessions but didn't make the cut.",,,"Aug 14, 2008",Full,High Quality,https://pillows.su/f/828e64bd10d2621ca3cc550aa2fa8669
Exclusive,"Flying Solo
(feat. Andre Merritt)",A song about a toxic relationship with a girl with frequent Chris Brown writer Andre Merritt.,,,,Full,CD Quality,https://pillows.su/f/7a37098c0a959507390e754234d7d509
Exclusive,Hollow,Leaked in 2009. Has Andre Merrit vocals during some points of the chorus so It's unfinished.,,,,Full,High Quality,https://pillows.su/f/5ea3794c9ae34b40e2229ef6f95caa95
Exclusive,⭐ Terminator,"Leaked online in 2019 but Chris first previewed this song on March 25th, 2010. The song itself sounds similar in production to 2008 and could either be Forever Edition or OG Graffiti.",,,"Mar 25, 2010",Full,High Quality,https://pillows.su/f/60014b1db705ad3beac6cd2fe213ee4e
Exclusive,"Rihanna - Umbrella [V2]
(feat. JAY-Z & Chris Brown) 
(Cinderella)","In 2008, Chris remixed Rihanna's song Umbrella and added a new verse and chorus and titled it ""Cinderella"", the two would also perform the remix live on August 11th, 2008 in the Sydney Concert at the Acer Arena.",,,,Full,High Quality,https://pillows.su/f/6622dc978fde00c14855cda737bcdbe5
"33 Full
0 Tagged
0 Partial
2 Snippet(s)
4 Unavailable",Graffiti,,,,,,,
Graffiti,"Rihanna - Bad Girl [V1]
(feat. Chris Brown) (prod. Polow da Don)","OG Filename: BAD GIRL MAIN ROUGH — prod. POLOW DA PON
Version with unmixed vocals.",,,,Full,CD Quality,https://pillows.su/f/8bd04d4d2111bca8bdf84bbbb3d6d06b
Graffiti,"Rihanna - Bad Girl [V2]
(feat. Chris Brown) (prod. Polow da Don)","OG Filename: BAD GIRL MAIN MASTERED — prod. POLOW DA PON
A throwaway from 'Rated R' sessions, recorded for a movie soundtrack but was rejected. Later was given, recorded on and released by The Pussycat Dolls.",,,,Full,CD Quality,https://pillows.su/f/9e3b54cb4a2bf4dee53f63b3a41fd4b1
Graffiti,"Crawl [V1]
(ref. Luke James) (prod. Nasri & The Messengers)",Leaked before the single release.,,,"Oct 21, 2009",Full,High Quality,https://pillows.su/f/558dbc013b99f57477fefa41bbccda99
Graffiti,⭐ Changed Man,"Chris made this song after the Rihanna incident and he played the song for her some time in 2009. People thought It'd be the lead single to Graffiti when it leaked on August 15th, 2009 but the song didn't make the album at all.",,,"Aug 15, 2009",Full,High Quality,https://pillows.su/f/23629cf7563f28147264162207cb1c53
Graffiti,"Young Joc - Choose Me
(feat. Chris Brown & Pleasure P) (prod. Infinity)",Released on Young Joc's mixtape The Grind Flu.,,,,Full,CD Quality,https://pillows.su/f/2d6141a849aa4a98b3431be28c573d5e
Graffiti,⭐ Electric Guitar [V2],"Leaked online October 14th, 2019 with no vocals from Andre Merrit and just fully Chris Brown. This was also the version Chris Brown previewed back in 2010 on UStream. Contains new production and a new vocal take from CB on the verses.",,,"Oct 14, 2019",Full,High Quality,https://pillows.su/f/b1be6abb219efe49a4d95861d6aaadf4
Graffiti,"⭐ Froze
(prod. Hit-Boy)","Leaked November 22nd, 2008 and is most likely either from the Forever Edition sessions for Exclusive or the OG Graffiti.",,,"Nov 22, 2008",Full,High Quality,https://pillows.su/f/2d87da60e5cd0a56e124da381a45fb0b
Graffiti,Good Times,"Leaked online May 31st, 2017 and has the same ""ayy, ayy"" adlib as songs like ""So Cold"" and ""Ain't Thinkin' Bout You"".",,,"May 31, 2017",Full,High Quality,https://pillows.su/f/9b241947c3133a34cb2cb630a7dabddc
Graffiti,"Rob Allen - Ghost In the Mirror
(feat. Chris Brown) (prod. OAK)",Graffiti era throwaway.,,,"May 18, 2019",Full,CD Quality,https://pillows.su/f/9c6dcbd3d10cd1d0aa2282468c6e9b68
Graffiti,"⭐ Flamethrower
(prod. Danja)",Was written by Chris Brown and his songwriting team The Graffiti Artists (Rob Allen & Andre Merritt) and was for Britney Spears' November 2008 album Circus. Was also submitted to Rihanna.,,,,Full,CD Quality,https://pillows.su/f/88980cb53776f894a9cf68f1a9b1a780
Graffiti,"Gotta Be Ur Man [V1]
(prod. Polow da Don)",Uncensored verses.,,,,Confirmed,Not Available,N/A
Graffiti,"Homeless [V1]
(with Andre Merrit)",Demo version leaked online in 2021. Features vocals from Andre Merrit.,,,,Full,High Quality,https://pillows.su/f/16adbffa9efc2ccc7ff11f5622c16b5e
Graffiti,Homeless [V2],Unknown if a finished version exists but hopefully it does since V1 was pretty good.,,,,Rumored,Not Available,N/A
Graffiti,"I Need You
(ref. Pharrell Williams) (prod. Pharrell Williams)","Chris Brown reference track done by Pharrell Williams, said to be recorded in 2009. Only a snippet of this has leaked with Pharrell's reference seemingly being cut near the end.",,,"Mar 16, 2009",Snippet,High Quality,https://pillows.su/f/0a4cd88faa954f1f0426cf3b390eca00
Graffiti,🗑️ I Like It,"Leaked October 23rd, 2018 and wtf is this bruh.",,,"Oct 23, 2018",Full,High Quality,https://pillows.su/f/acba5f97ecb3ee796b0d1bc2b99de639
Graffiti,"Teyana Taylor - I'm Illy
(feat. Chris Brown)","Released on Teyana Taylor's mixtape ""From a Planet Called Harlem"" on July 6th, 2009 and It's a remix of T.I.'s song of the same name.",,,"Jul 6, 2009",Full,High Quality,https://pillows.su/f/d93ea1de6e9c779e8a9eccdf687a6efb
Graffiti,⭐ Like This,"Chris originally played a snippet to this song in 2010 during a livestream and said it was for the album and was even supposed to have Omarion on it but they ended up not doing it. The song would later leak on October 20th, 2018 and a part of the intro that was previewed in the stream would be cut off in the leak.",,,"Oct 20, 2018",Full,High Quality,https://pillows.su/f/03df93ef9affe2d09bbf2bbf8cc22c6f
Graffiti,"Love Rocket
(ref. Chris Brown)",Leaked in 2009 and It's a demo for The Pussycat Dolls.,,,,Full,High Quality,https://pillows.su/f/42c03f3392baf714f3a181623004b647
Graffiti,"The Game - L.A. Girl 
(feat. Chris Brown) (prod. Pharrell Williams)","The Game's first track with Pharrell. Was meant to be the lead single off of ""The R.E.D. Album"" but was scrapped. Recorded in late 2009.",,,,Snippet,CD Quality,https://pillows.su/f/811f502fea8ba5651c2e610226ba1af3
Graffiti,"Masterpiece
(ref. Andre Merritt)",Graffiti era throwaway.,,,"Aug 17, 2022",Full,High Quality,https://pillows.su/f/0d5cfca6603a4edb7ee8549a18649e9dd
Graffiti,⭐ Matrix,"Chris would release a music video of this song on July 21st, 2010 as a freebie. The song would talk about the light and dark sides of fame. Could be a throwaway from Graffiti.",,,"Jul 21, 2010",Full,High Quality,https://pillows.su/f/5f6ea76c22bacd86728ee2a481c964d9
Graffiti,⭐ Miracle,"Leaked March 3rd, 2020. People say It's dedicated to Royalty but you can tell from his vocals this is definitely 2008-2009. Still a really nice sounding song though.",,,"Mar 3, 2020",Full,High Quality,https://pillows.su/f/5adba5db3d3249483d4c3aa2dae25577
Graffiti,⭐ Nightmare,Likely about the Rihanna incident based on the lyrics.,,,"Sep 8, 2019",Full,High Quality,https://pillows.su/f/a912509e8217aed97dca95f235dc42b5
Graffiti,"Rock City - Ransom
(feat. Chris Brown)",Graffiti era throwaway.,,,"Jun 28, 2009",Full,CD Quality,https://pillows.su/f/2433b3292e650ccfc6ff70e71babe286
Graffiti,"Rob Allen - Spirit
(feat. Chris Brown) (prod. OAK & Pop Wansel)",Graffiti era throwaway.,,,"Nov 8, 2009",Full,High Quality,https://pillows.su/f/ddc552202a035f9e7df78f60be02ec91
Graffiti,"Flo Rida - Sweat
(feat. Chris Brown)",Graffiti era throwaway.,,,"Jan 31, 2009",Full,High Quality,https://pillows.su/f/887e2fb850089b90d58ccbc2c4e099e7
Graffiti,"Ester Dean - Stronger [V1]
(add. Chris Brown) (prod. Polow da Don, Hit-Boy & The Ambassadorz)",Leaked in 2009 and has Chris Brown background vocals.,,,,Full,High Quality,https://pillows.su/f/15449b54df3f3aab0fcd4df310257e38
Graffiti,"⭐ Keri Hilson - Stronger [V2]
(add. Chris Brown) (prod. Polow da Don & Hit-Boy)",Leaked in 2008 and Keri Hilson replaces Ester Dean and Chris Brown's background vocals are still present.,,,,Full,High Quality,https://pillows.su/f/fb5d080a0143fd185b7c65e4f5585430
Graffiti,"So Cold [V1]
(prod. Polow da Don)","Leaked 2 months before the album released and has no ad-libs during the intro and the beginning of the 2nd verse is uncut. ""I don't know if she's coming home, my love's up, I fucked up.""",,,,Full,High Quality,https://pillows.su/f/a6d351ee79ac167939e7afab52c9686e
Graffiti,"Stranger I Love
(feat. Andre Merritt)",Possibly a song from the OG Graffiti sessions.,,,"Mar 22, 2020",Full,High Quality,https://pillows.su/f/eb19b3dc03950419b53e2e2d585bd252
Graffiti,"⭐ The Worst Part Is Over [V1]
(feat. Claude Kelly) (prod. Harvey Mason Jr. & OAK)","Featuring vocals from Claude Kelly, the song failed to make the cut and was later used by Fantasia.",,,,Full,High Quality,https://pillows.su/f/c6ce89d51052fd1237d73f6da87c8d27
Graffiti,"⭐ Trapped In a Dream
(prod. TROY NōKA)",Likely about Rihanna before the incident judging on the lyrics.,,,"Sep 11, 2019",Full,High Quality,https://pillows.su/f/983b3507ee81f8eac0fa72dbb5547356
Graffiti,⭐ Up & Away,"Leaked on September 11th, 2019 and sounds like a spiritual sequel to another graffiti throwaway ""Trapped In a Dream.""",,,"Sep 11, 2019",Full,High Quality,https://pillows.su/f/a68e44b5b0f776b5f75727f32a474570
Graffiti,"Britnet Spears - Velvet Lipstick
(ref. Andre Merritt & Chris Brown) (prod. Bloodshy & Avant)",Leaked in 2009 and was written for Britney Spears' late 2008 album Circus but never made the tracklist.,,,,Full,High Quality,https://pillows.su/f/3b5974ad48664991342877f508e237ff
Graffiti,"Wait [V1]
(feat. Trey Songz & The Game) (prod. Polow Da Don)",Uncensored verses.,,,,Confirmed,Not Available,N/A
Graffiti,"Watch Me
(feat. Andre Merritt)",Recorded in 2008.,,,"Dec 31, 2019",Full,High Quality,https://pillows.su/f/eb606a21300a7ca9f6d655ab35e1ae3b
Graffiti,"What I Do [V1]
(feat. Plies) (prod. The Runners)",Uncensored 2nd verse.,,,,Confirmed,Not Available,N/A
Graffiti,"⭐ Without You
(prod. REO)",His vocals here sound more akin to this era and the song also could be about Rihanna.,,,"Nov 30, 2011",Full,High Quality,https://pillows.su/f/db42d87d016c8ce346cb86ccf754333c
Graffiti,"Rob Allen - You Need
(feat. Chris Brown, Tank & Bryan Sledge) (prod. Blac Elvis)","Leaked May 26th, 2010 and is likely a reference track for a singer female or multiple considering how many artists are singing on this.",,,"May 26, 2010",Full,High Quality,https://pillows.su/f/de73c0195d8f82d639e868feeea33be9
"55 Full
2 Tagged
0 Partial
4 Snippet(s)
4 Unavailable",F.A.M.E.,,,,,,,
F.A.M.E.,"Kid Ink - 100% (Remix)
(feat. Kevin McCall & Chris Brown)","Remix of 100% from the Boy In Detention mixtape. Chris Brown & Kevin McCall's verses are the same but Kevin's interlude comes before his own verse instead of before Chris' verse. However, the interlude's instrumental & sound effects are still present before Chris' verse just without Kevin's vocals so It's obvious this remix was unfinished.",,,"May 23, 2011",Full,High Quality,https://pillows.su/f/ce3bff7cceda95ad74eeae2589926e9b
F.A.M.E.,"2 Complicated
(feat. Asher Roth)",Leaked right before Fortune released.,,,"Jun 19, 2012",Full,High Quality,https://pillows.su/f/e56f322b1f980216de606e762927276b
F.A.M.E.,All I Can Take [V1],"Apparently a Chris Brown demo of Justin Bieber's song of the same name exists and was even intended for F.A.M.E. and it leaked back in 2010-2011, however from what it looks like, the og has been wiped off the internet (if it even exists).",,,,Rumored,Not Available,N/A
F.A.M.E.,"All In Your Head
(feat. Ester Dean)",Sounds unfinished since Ester sounds more like a reference for either Chris or another male singer that was supposed to be featured but either way it still sounds good.,,,"Sep 13, 2018",Full,High Quality,https://pixeldrain.com/u/ETWxpyS3
F.A.M.E.,"🏆 All the Money
(prod. Timbaland)",Snippets started appearing in 2022 but he only worked with Timbaland during the Fame & X era and judging by the snippet It's more Fame than X.,,,,Snippet,High Quality,https://pillows.su/f/1998394c89141c0cc974db7051bd5a4d
F.A.M.E.,Kevin McCall - Another You [V1],Original demo song made by Kevin.,,,"Jan 2, 2011",Full,High Quality,https://pillows.su/f/cb3c12b5a6e5a05e229c1c58fb8a703c
F.A.M.E.,"⭐ Bang
(feat. Busta Rhymes)",Possibly from the same session as Look At Me Now.,,,"May 2, 2018",Full,High Quality,https://pillows.su/f/5f6962fa11104836426a63a88d6fd3b5
F.A.M.E.,"Between the Lines
(feat. Kevin McCall)","Leaked November 5th, 2010 and has a few tags but is still listenable.",,,"Nov 5, 2010",Tagged,High Quality,https://pillows.su/f/5a8a1c1420a0d0b2a0a7d120f34113c5
F.A.M.E.,"Ester Dean - Big Things
(feat. Chris Brown)",F.A.M.E. era throwaway.,,,"Apr 22, 2010",Full,High Quality,https://pillows.su/f/9f91c140e56d0167f38eee85fb5dd693
F.A.M.E.,"Cali Swag
(prod. Jahlil Beats)",F.A.M.E. era throwaway.,,,"Jul 1, 2012",Full,Low Quality,https://pillows.su/f/663805e31cd6c5726a90c46f1f629724
F.A.M.E.,Closer,Only has a verse and chorus.,,,"May 31, 2017",Full,High Quality,https://pillows.su/f/46baad401cd4e74ff2e0125e773054ff
F.A.M.E.,"Kevin McCall - Deuces [V1]
(prod. Kevin McCall)",The full demo KMAC wrote before he gave it to Chris Brown.,,,"Apr 27, 2010",Confirmed,Not Available,https://pillows.su/f/eb1de66a862cdf027b100a3ac179a849
F.A.M.E.,"Deuces Remix
(feat. Drake, T.I., Fabolous, Rick Ross & André 3000) (prod. Kevin McCall)","Version without the Kanye verse. In September 2010, Chris Brown said ""I'm actually supposed to be getting Kanye's verse any minute now, I got everybody else's very ready, so we're waiting right now. We're gonna put it together and have it to y'all either by next week or this week, probably Friday. I ain't making no promises.""",,,,Confirmed,Not Available,https://www.rap-up.com/2010/09/27/chris-brown-announces-guests-for-all-star-deuces-remix/
F.A.M.E.,⭐ Everybody Let's Party,Leaked in 2019.,,,"Aug 29, 2019",Full,CD Quality,https://pillows.su/f/d78abc66f61fb73824108f7b476408cb
F.A.M.E.,"⭐ Favor [V1]
(feat. Lonny Bereal & Teyana Taylor) (prod. Jai Marlon)","First version of Favor that contains Chris Brown vocals during the chorus, verse 2 & the bridge and contains Teyana Taylor vocals during the chorus as well. This was most likely Chris' song since Lonny Bereal only has verse 1 & the pre-chorus and it was likely an In My Zone 2 leftover that was replaced with Sex Love.",,,"Apr 7, 2011",Full,High Quality,https://pillows.su/f/59ab3eb20f8e07f9cc02a1d089fcea2d
