Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
Hear This Music Era,"Nfasis - Loco Pero Millonario (Remix)
(feat. Bad Bunny) (prod. DJ Alexis)","Remix of ""Loco Pero Millonario"" by Nfasis. Released as a single on December 29, 2016. Written by Niw El Decomputao, Bad Bunny & Nfasis. Features additional vocals from Niw El Decomputao.",3:44,"Dec 29, 2016",Feature,Yes,https://open.spotify.com/intl-es/track/4uR4wWrUUyBBRXEbkdI8q5?si=369c6b05804849ff
Hear This Music Era,"Me Llueven
(feat. Poeta Callejero & Mark B) (prod. Light GM)","Released as a single in January 13th, 2017. Written by Mark B, Poeta Callejero & Bad Bunny.",2:45,"Jan 13, 2016",Single,Yes,https://open.spotify.com/intl-es/track/2Iv7PCElmi1dZfzHWzMczA?si=63a6663b2b0c4f20
Hear This Music Era,"Pepe Quintana - Te Lo Meto Yo
(feat. Arcángel, Tempo, Lary Over, Farruko & Bad Bunny) (prod. Rvssian)","Released as a single in January 18th, 2017. Written by Arcángel, Pepe Quintana, Tempo, Lary Over, Farruko & Bad Bunny. Interpolates the song ""Ella Y Yo"" by Pepe Quintana.",6:28,"Jan 18, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/0lj1MuedLy7ZNo3AWcLIHp?si=bf9ba5b1932a4081
Hear This Music Era,"Jantony - Demonia Baila
(feat. Bad Bunny & Brytiago) (prod. Lil Geniuz)","Released as a single in January 21th, 2017. Written by Chriz Jay, Brytiago, Bad Bunny, Jantony & ERY.",4:08,"Jan 21, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/7zSYoPdSQmQ8PYckovk2Qj?si=632bf6f716b142fb
Hear This Music Era,"Justin Quiles - Crecia
(feat. Bad Bunny & Almighty) (prod. Magnifico TBM & DJ Luian)","Released as a single in January 27th, 2017. Written by BF, Dímelo Flow, Almighty, Bad Bunny & Justin Quiles. Mixed by Vinny D. Mastered by Dimelo Flow.",4:30,"Jan 27, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/7GfSJBI4qbAG40RTa9jhVu?si=b1641a3b46aa4b2d
Hear This Music Era,"⭐ Noriel - Amigos y Enemigos (Remix)
(feat. Almighty & Bad Bunny) (prod. DJ Luian, Jay Anthon & Santana The Golden Boy)","Remix of ""Amigos y Enemigos"" by Noriel. Released as a single in February 5th, 2017. Written by Sharon Ramírez Lopez, Almighty, Bad Bunny & Noriel.",4:55,"Feb 5, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/2sA4woGW5KgEgGXXxOKPAZ?si=1a60bf1268f64be9
Hear This Music Era,"✨ Ñengo Flow - Hoy
(feat. Bad Bunny) (prod. Onyx Toca El Piano, Sinfónico & Yanyo The Secret Panda)","Released as a single in February 9th, 2017. Also Track 10 on Ñengo Flow's 2017 album ""Real G4 Life, Vol. 3"". Written by Bad Bunny & Ñengo Flow.",3:54,"Feb 9, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/1BssJgelMGDNOeIy7ZqgOW?si=49d4332ef3054534
Hear This Music Era,"J Álvarez - Haters (Remix)
(feat. Bad Bunny & Almighty) (prod. Mikey Tone, JX “El Ingeniero”, DJ Luian & Rvssian)","Remix of ""Haters"" by J Álvarez. Single released in February 16th, 2017. Also track 7 on J Álvarez's 2017 Album The Playlist. Written by J Álvarez, Bad Bunny & Almighty.",5:28,"Feb 16, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/1XuH3RXp7sCFPNof6xvFlm?si=230bb94b8f8e46f8
Hear This Music Era,"⭐ Arcángel - Me Acostumbré
(feat. Bad Bunny) (prod. DJ Luian & Mambo Kingz)","Released as a single in February 18th, 2017. Written by DJ Luian, Xavier Semper, Weezy Kingz, Arcángel & Bad Bunny.",4:23,"Feb 18, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/2FIm6YsSGL5acOqSuJDh5s?si=9a2f9ab900c1460f
Hear This Music Era,"Farruko - Diabla (Remix)
(feat. Lary Over & Bad Bunny) (prod. Sharo Towers, Mambo Kingz & DJ Luian)","Remix of ""Diabla"" by Farruko. Single released in February 24th, 2017. Also Track 1 on Carbon Fiber Music's 2018 album Carbon Fiber Hits. Written by DJ Luian, Frank Miami, Xavier Semper, Weezy Kingz, Lary Over, Bad Bunny & Farruko.",5:31,"Feb 24, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/5DDPAkxwe9JxVgsVtiy5ZO?si=243ddb2e008b4ce7
Hear This Music Era,"Me Llueven 2
(feat. Denyerkin, El Fother, Químico Ultra Mega & Almighty) (prod. Light GM)","Remix of ""Me Llueven"" by Bad Bunny. Single released in March 1st, 2017. Written by Almighty, Químico Ultra Mega, El Fother, Denyerkin & Bad Bunny.",3:50,"Mar 1, 2017",Single,Yes,https://open.spotify.com/intl-es/track/7oZKzSymWd6cTXX4sEYiXo?si=aec68cdc1c6d47fc
Hear This Music Era,"✨ J Balvin - Si Tu Novio Te Deja Sola
(feat. Bad Bunny) (prod. Bad Bunny, Mambo Kingz & DJ Luian)","Released as a single in March 3rd, 2017. Written by Xavier Semper, Weezy Kingz, Sky Rompiendo, Mambo Kingz, DJ Luian, J Balvin & Bad Bunny.",4:03,"Mar 3, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/2joKSGkqac0LIwYG9Ghrwq?si=ac35d8ed3141428f
Hear This Music Era,"Me Llueven 3.0
(feat. Almighty, Bryant Myers, Noriel & KEVIN ROLDAN) (prod. Light GM)","Second remix of ""Me Llueven"" by Bad Bunny. Single released in March 9th, 2017. Written by Bad Bunny, KEVIN ROLDAN, Almighty, Bryant Myers & Noriel.",4:50,"Mar 9, 2017",Single,Yes,https://open.spotify.com/intl-es/track/7b59ZUw0TkGZuE0HNeiuc4?si=4e4bd43eba2c4534
Hear This Music Era,"✨ Jory Boy - No Te Hagas
(feat. Bad Bunny) (prod. DJ Luian & Mambo Kingz)","Released as a single in March 10th, 2017. Written by Christopher Alejandro Ruiz, Xavier Semper, Weezy Kingz, DJ Luian, Bad Bunny & Jory Boy.",3:53,"Mar 10, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/5hKjEpYrJIJs6uPl7zw6Y6?si=3820f96135b64260
Hear This Music Era,"Jay The Prince - Otra Ve’ (Remix)
(feat. Jose Reyes, Bad Bunny, Almighty & Arcángel) (prod. Sound M.O.B.)","Remix of ""Litty"" by Meek Mill and Tory Lanez. Single released in March 12th, 2017. Written by Almighty, Bad Bunny, Arcángel, Jay The Prince & José Reyes.",6:28,"Mar 12, 2017",Feature,No,https://youtu.be/1OKfbsVSFQ8?si=owBGAKdAEunqKGF1
Hear This Music Era,"Nano La Diferencia - No Me Wua Dejar
(feat. Tali Goya & Bad Bunny) (prod. Foreign Teck)","Released as a single in March 13th, 2017. Written by Tali Goya, Bad Bunny & Nano La Diferencia.",4:25,"Mar 13, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/5XxGQJ8UMFiO54uJ8HBe2a?si=c99158b885e04375
Hear This Music Era,"KEVIN ROLDAN - Tranquilo
(feat. Bad Bunny) (prod. Ovy On The Drums, Dayme & El High)","Released as a single in March 24th, 2017. Written by Fredy Marín, Toby Letra, Bad Bunny & KEVIN ROLDAN.",3:35,"Mar 24, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/4PE7pAJ3DDmJdxWzpsXrlS?si=d177f5000c2e4808
Hear This Music Era,"Luigi 21 Plus - La Movie
(feat. Bad Bunny, Ñengo Flow & Pusho) (prod. Franfusión, Montana The Producer & Doble A & Nales)","Released as a single in March 24th, 2017. Written by Montana The Producer, Anthony Calo, Franfusión, Pusho, Bad Bunny, Ñengo Flow & Luigi 21 Plus.",5:29,"Mar 24, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/4n6utGnsc8sxoRl1SIOPv7?si=743bf781018a4afd
Hear This Music Era,"Alexis y Fido - Tócate Tú Misma
(feat. Bad Bunny) (prod. DJ Luian, Impulse El Intelectual, Hyde “El Verdadero Quimico” & Nesty “La Mente Maestra”)","Released as a single in March 30th, 2017. Written by Alexis, Fido & Bad Bunny.",4:12,"Mar 30, 2017",Single,Yes,https://open.spotify.com/intl-es/track/1GpBcCRShuLTp4gz1Udc8n?si=c57e4a7d4b124167
Hear This Music Era,"⭐ Anuel AA - 47 (Remix)
(feat. Ñengo Flow, Farruko, Bad Bunny, Darell & Casper Mágico) (prod. Lil Geniuz & Sinfónico)","Remix of ""47"" by Anuel AA. Single released in March 31st, 2017. Written by Anuel AA, Ñengo Flow, Farruko, Bad Bunny, Darell & Casper Mágico. Interpolates the songs ""Santurce"" by Anuel AA, ""Rumor de Guerra"" by Héctor “El Father” and Notty & ""27"" by Anuel AA, D.OZi, Genio La Musa & Sou El Flotador",8:37,"Mar 31, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/2kQDcD7adY2odZLLfIexFj?si=e4a9196a8c3945dd
Hear This Music Era,"Sou El Flotador - El Challet (Remix)
(feat. Almighty, Bad Bunny, Jory Boy, Alexio, Pusho & Lary Over) (prod. Kronix Magical, Franco The Ghost, AG “La Voz” & Sou El Flotador)","Remix of ""El Challet"" by Sou El Flotador and Almighty. Also Track 1 on Sou El Flotador's 2018 album Mr Fly, Vol. 2. Single released in April 3rd, 2017. Written by Sou El Flotador, Almighty, Lary Over, Jory Boy, Alexio, Pusho & Bad Bunny.",7:02,"Apr 3, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/2cqu8A19hfHePylQVNSzh7?si=dbeca13f4bb3440d
Hear This Music Era,"Juhn - Puerta Abierta
(feat. Noriel & Bad Bunny) (prod. Santana The Golden Boy)","Released as a single in April 4th, 2017. Written by Alexis, Fido & Bad Bunny.",3:57,"Apr 4, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/3fRyX1pLpBrP2Y872UVYYy?si=4454c30d990b40f6
Hear This Music Era,"Sixto Rein - Trepate
(feat. Lary Over, Bad Bunny, EZ Made Da Beat) (prod. EZ Made Da Beat)","Single released in April 6th, 2017. Also Track 8 on Carbon Fiber Music's 2018 album Carbon Fiber Hits. Written by Prida, Frank Miami, EZ Made Da Beat, Bad Bunny, Lary Over & Sixto Rein.",4:20,"Apr 7, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/54Jbp9l25XPwT0hXvpULRh?si=0345a9afab4b4d0d
Hear This Music Era,"✨ Me Mata
(with. Mambo Kingz & DJ Luian) (feat. Arcángel, Almighty, Bryant Myers, Baby Rasta, Noriel & Brytiago) (prod. DJ Luian, Mambo Kingz & Alex Killer)","Released as a single in April 11th, 2017. Written by Bad Bunny, Arcángel, Almighty, Bryant Myers, Baby Rasta, Noriel & Brytiago.",6:52,"Apr 11, 2017",Single,Yes,https://open.spotify.com/intl-es/track/2wgDAPgBhFA7pnIbm0YOhP?si=e0b8dc7c3342466f
Hear This Music Era,"✨ Químico Ultra Mega - Panamera (Remix)
(feat. Almighty, Black Jonas Point, Bad Bunny & Arcángel) (prod. Big Chriss & Draco Deville)","Remix of ""Me Compre Un Panamera"" by Químico Ultra Mega and Black Jonas Point. Single released in April 14th, 2017. Written by Almighty, Black Jonas Point, Arcángel, Bad Bunny & Químico Ultra Mega.",4:56,"Apr 14, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/3fxA2cyH4qLZEm7DcAvZQp?si=9a8187b58d994496
Hear This Music Era,"El Taiger - Coronamos (Remix)
(feat. J Balvin, Bad Bunny, Cosculluela & Bryant Myers) (prod. Sky Rompiendo)","Remix of ""Coronamos"" by El Taiger. Single released in April 21st, 2017. Written by Bryant Myers, Cosculluela, J Balvin, Bad Bunny & El Taiger.",4:45,"Apr 21, 2017",Feature,No,https://youtu.be/FSEJQyBHbaA?si=zifmkoeXQwjABz0R
Hear This Music Era,"✨ Anuel AA - La Última Vez
(feat. Bad Bunny) (prod. DJ Luian, Mambo Kingz & Kronix Magical)","Released as a single in May 4th, 2017. Written by Anuel AA & Bad Bunny. Samples and interpolates the song ""Love Yourself"" by Justin Bieber",5:06,"May 4, 2017",Feature,No,https://soundcloud.com/anuel2blea/badbunny?si=ac62c9d2a67644138c0068e0705da659&utm_source=clipboard&utm_medium=text&utm_campaign=social_sharing
Hear This Music Era,"✨ Bryant Myers - Un Ratito Más
(feat. Bad Bunny) (prod. Nales, Montana The Producer, DJ Luian & Mambo Kingz)","Released as a single in May 8th, 2017. Written by JanKa, Evaristo Pabón, Javish, Bryant Myers & Bad Bunny.",4:43,"May 8, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/2SzgK8i6si6ETtu57nTdSn?si=1a05ff6836dd4029
Hear This Music Era,"Blockia
(feat. Farruko, DJ Luian & Mambo Kingz) (prod. DJ Luian & Mambo Kingz)","Released as a single in May 19th, 2017. Written by Xavier Semper, Weezy Kingz, DJ Luian, Bad Bunny & Farruko.",3:21,"May 19, 2017",Single,Yes,https://open.spotify.com/intl-es/track/3uPLiBTUgz7wrGJ2mw1rzM?si=237360eb379b4997
Hear This Music Era,"✨ KAROL G - Ahora Me Llama
(feat. Bad Bunny) (prod. DJ Luian & Ovy On The Drums)","Single released in May 26th, 2017. Also Track 6 on Karol G's 2017 album Unstoppable. Written by Ovy On The Drums, KAROL G & Bad Bunny.",3:55,"May 26, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/0alSPoUfrGb0RdVVG4Lf3n?si=ce24d9884b124785
Hear This Music Era,"Breakfast N Vegas - Give It Up
(feat. Messiah, Bad Bunny, Tory Lanez & DJ Yonny) (prod. Breakfast N Vegas)","Single released in May 31th, 2017. Written by DJ Yonny, Breakfast N Vegas, Messiah, Bad Bunny & Tory Lanez. Samples the song ""Still Not a Player"" by Big Pun and Joe.",3:31,"May 31, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/5dhOWHLE6k2uBeKRwDOniw?si=ebc7ef5ed182493f
Hear This Music Era,"Barbosa - Te Descuidó
(feat. Bad Bunny & Bryant Myers) (prod. Master Chris)","Single released in June 2nd, 2017. Written by Barbosa, Bad Bunny, Bryant Myers, Master Chris & Nesty “La Mente Maestra”.",3:47,"Jun 2, 2017",Feature,Yes,https://open.spotify.com/intl-es/track/4Ft8CVWRThcudngtIExbh9?si=9b8fe973722c4f15
Hear This Music Era,"✨ Soy Peor (Remix)
(feat. Arcángel, J Balvin & Ozuna) (prod. DJ Luian, Mambo Kingz, Bad Bunny & Alex Killer)","Remix of ""Soy Peor"" by Bad Bunny. Single released in June 22nd, 2017. Written by Arcángel, J Balvin, Ozuna & Bad Bunny.",5:15,"Jun 22, 2017",Single,Yes,https://open.spotify.com/intl-es/track/1RijmOnza5p9CzaFKr8W1Y?si=5ebe1ef4de634bf8
