Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2025,,Saint Michael,Mop Em Down,Mop Em Down,900$,"April 14, 2025","April 17, 2025",Normal,Completed,https://pillows.su/f/7e13cbcf13bbc7399c476cdb0418b518
2025,,Multiple Eras,Crash Dummy* + AFRICA,Crash Dummy* + AFRICA,"$2,200","April 4, 2025","April 11, 2025",Normal,Completed,"https://pillows.su/f/e794d687b3effd792d7c9a542341e31c
https://pillows.su/f/846a81ef7e77a9cfea2276db38bbd211
https://pillows.su/f/b938751767e788b50cb26058055c1f75"
2025,,LIVE LOVE LAUGH DIE,Wanted & Previewed LLLD era,Wanted & Previewed LLLD era,$800,"March 6, 2025","March 7, 2025",Blind,Completed,https://pillows.su/f/e8e0cf4bf114fd7e24293c551a7aa6d8
2025,,A Love Letter To You 5 [V2],INeedU,INeedU,$900,"February 14, 2025","February 15, 2025",Normal,Completed,https://pillows.su/f/5f65b1751dcfe653d2b2c319728ab371
2025,,A Love Letter To You 5 [V2],Don't Forget About Me + Your Touch,Don't Forget About Me + Your Touch,"$1,800","February 2, 2025","February 4, 2025",Normal,Completed,"https://pillows.su/f/5899f6893a884ce42234197e2aa80c12
https://pillows.su/f/97703f892972e6c87dd7a6564ca673b5"
2025,,A Love Letter To You 5 [V2],Blue Skies*,Blue Skies*,$400,"January 1, 2025","January 2, 2025",Normal,Completed,https://pillows.su/f/064d48b374abb0c6a5c3c4e28d8b5c48
2024,,A Love Letter To You 5 [V2],Greatest Story*,Greatest Story*,"$1,200",Date needed,"Dec 26, 2024",Normal,Completed,https://pillows.su/f/06133adc8d486777ae9a69dbb7854867
2024,,A Love Letter To You 5 [V2],My Heart,My Heart,$800,"October 31, 2024","Nov 1, 2024",Normal,Completed,https://pillows.su/f/2d2b606f98ccb7371cd3c61261ff2ac8
2024,,Saint Michael,The Otherside,The Otherside,"$1,100","October 25, 2024","Oct 26, 2024",Normal,Completed,https://pillows.su/f/6539eb60d3fb868c629c2abbd6165199
2024,,Multiple Eras,Chanel Again + Out My Mind,Chanel Again + Out My Mind,"$1,800","September 26, 2024","September 28, 2024",Normal,Completed,https://pillows.su/f/fce5e3c237236b833984f9ea19deb282
2024,,A Love Letter To You 5 [V2],Pretty (with Teezo Touchdown) BUNDLE,Pretty (with Teezo Touchdown) BUNDLE,$500,"September 14, 2024","September 14, 2024",Normal,Completed,"https://pillows.su/f/b4c5ca68d3c8ef57fe3ffdb7ab1222cf
https://pillows.su/f/f4f2953b452be1b37dcaf7c4d18cf0fc"
2024,,Trip At Knight [V1],Pipe Up [V1],Pipe Up [V1],"$1,500",Date needed,"September 5, 2024",Normal,Completed,https://pillows.su/f/23da574612d736e68a64f59ccbed4ed8
2024,,A Love Letter To You 5 [V2],Fighting For Your Love*,Fighting For Your Love*,$900,"August 8, 2024","August 9, 2024",Normal,Completed,https://pillows.su/f/5f5015e9600fbbbcceb88069308d793e
2024,,A Love Letter To You 5 [V1],Wanted & Previewed ALLTY5 [V1] era,Wanted & Previewed ALLTY5 [V1] era,$500,"July 29, 2024","July 30, 2024",Blind,Completed,https://pillows.su/f/8144fb3c3aef052982d999e967b16b64
2024,,MANSION MUSIK [V1],Blue Face Hunnids*,Blue Face Hunnids*,Price needed,"June 21, 2024","June 22, 2024",Normal,Completed,https://pillows.su/f/85c402ebef669ca6225de7f06fd88bf3
2024,,Multiple Eras,Never + Zip Lock,Never + Zip Lock,Price needed,"May 23, 2024","May 24, 2024",Normal,Completed,"https://pillows.su/f/369211b48772ac5bd341573077500d5f
https://pillows.su/f/77467d238293f4737044ece2b1821717"
2024,,Multiple Eras,2x 2020 songs + 1x 2023,2x 2020 songs + 1x 2023,Price needed,"May 16, 2024","May 18, 2024",Blind,Completed,"https://pillows.su/f/ad918bfe6a776312222c2aee22d3fa18
https://pillows.su/f/405c0792d852d62b503729c775654e4d
https://pillows.su/f/3f30be99aeb0e2304b8309b98f6fa9cc"
2024,,MANSION MUSIK [V2],Get It Done,Get It Done,$250,"April 2, 2024","April 2, 2024",Normal,Completed,https://pillows.su/f/314625de8828c653bbfcd1d1cd6f8279
2024,,Multiple Eras,2x Mansion Musik [V2] era songs + 1x ALLTY5 [V2],2x Mansion Musik [V2] era songs + 1x ALLTY5 [V2],Price needed,"April 1, 2024","April 2, 2024",Normal,Completed,"https://pillows.su/f/18d540cc31b09e767b9f9d9b963affac
https://pillows.su/f/0ad26f3b09dee2829d48a4e09e7368b8
https://pillows.su/f/d314db18e7394ef2afbec6abbfb3ffd7"
2024,,MANSION MUSIK [V2],Low Life 2*,Low Life 2*,Price needed,"Mar 4, 2024","Mar 6, 2024",Normal,Completed,https://pillows.su/f/32bc4cf5b0cace9c6283c7602c70feb9
2024,,MANSION MUSIK [V2],Glock 18,Glock 18,$500,"Feb 19, 2024","Feb 19, 2024",Normal,Completed,https://pillows.su/f/f503ee46af9756c25de156e492f8bd0a
2024,,MANSION MUSIK [V2],Radius,Radius,Price needed,Date needed,"Feb 13, 2024",Normal,Completed,https://pillows.su/f/5af53ce974c46a5464bdb33f944edeeb
2022,,Pegasus,Burn Baby,Burn Baby,Price needed,"Dec 13, 2022","Dec 14, 2022",Normal,Completed,https://pillows.su/f/9a0c6d7f956a085e6f8c383eba389aa5
2022,,A Love Letter To You 5 [V1],Stargazing Bundle,Stargazing Bundle,Price needed,"Dec 13, 2022","Dec 14, 2022",Normal,Completed,"https://pillows.su/f/24a4f7b1098a9ff49f402ec718b79ab7
https://pillows.su/f/abb3d98c7a89a8daf5e7f08b92c7b505"
2022,,A Love Letter To You 5 [V1],Faded For You,Faded For You,Price needed,"Dec 8, 2022","Dec 12, 2022",Normal,Completed,https://pillows.su/f/1fe88ebd18f289b39287cd9eb3b03468
2022,,Pegasus,Counting On You,Counting On You,Price needed,"Dec 6, 2022","Dec 7, 2022",Normal,Completed,https://pillows.su/f/a4b887e27ffd680e6233551ff27e4d96
2022,,Trip At Knight [V1],Third Eye View,Third Eye View,Price needed,"Dec 6, 2022",Date needed,Normal,Completed,https://pillows.su/f/f3e57b0512016eef37d98438ceb17439
2022,,A Love Letter To You 5 [V1],Get 2 The Bag,Get 2 The Bag,$400,"Dec 2, 2022","Dec 4, 2022",Normal,Completed,https://pillows.su/f/4f7b946b1ab0e21c6a8596535f5d0232
2022,,Trip At Knight [V1],Let Me Know,Let Me Know,$400,"Dec 2, 2022","Dec 3, 2022",Normal,Completed,https://pillows.su/f/194de051ea34a4683009b57850957761
2022,,A Love Letter To You 5 [V1],Waiting,Waiting,Price needed,"Nov 11, 2022",Date needed,Normal,Completed,https://pillows.su/f/ddc19905f9b367937fbeeaf611de25e6
2022,,Trip At Knight [V2],Love & Faith,Love & Faith,Price needed,"Nov 3, 2022","Nov 3, 2022",Normal,Completed,https://pillows.su/f/f6249df4f767a5ad4c9724711fd3bf3e
2022,,A Love Letter To You 5 [V1],Don't Wanna Wait,Don't Wanna Wait,$700,"Nov 1, 2022","Nov 1, 2022",Normal,Completed,https://pillows.su/f/a5ce01177b4e01cf0aad14529da25127
2022,,Trip At Knight [V2],Next To Me,Next To Me,$600,"Oct 27, 2022","Oct 30, 2022",Normal,Completed,https://pillows.su/f/e91ada422a85c181a33db2095cc8c545
2022,,A Love Letter To You 5 [V1],Double Dose,Double Dose,$750,"Oct 14, 2022","Oct 14, 2022",Normal,Completed,https://pillows.su/f/876703a4dd6ddfc0e496c802a42481cf
2022,,Multiple Eras,Super Glue + Don't Wait Too Long,Super Glue + Don't Wait Too Long,$730,"Oct 7, 2022","Oct 7, 2022",Normal,Completed,"https://pillows.su/f/752e49f1f6bb4bbd43fb0d9de6c382b4
https://pillows.su/f/08905d795cc94d10873a1c1dfc705f42"
2022,,Multiple Eras,Thinking Bout You + Molly Hearts OG (Music Video),Thinking Bout You + Molly Hearts OG (Music Video),Price needed,"Feb 26, 2022","Feb 26, 2022",Normal,Completed,https://pillows.su/f/283c3bb014ca92ee8e876e58088de6e8
2021,,Trip At Knight [V2],Juice WRLD - Feline [V1] (feat. Polo G & Trippie Redd),Juice WRLD - Feline [V1] (feat. Polo G & Trippie Redd),"$7,000","Nov 13, 2021","Nov 14, 2021",Normal,Cancelled,https://pillows.su/f/cb8f8c4416ba644192445ff08c2fbfd2
2021,,A Love Letter To You 4,Bity (with Juice WRLD),Bity (with Juice WRLD),"$5,000","Mar 16, 2021","Mar 18, 2021",Normal,Cancelled,https://pillows.su/f/de58d7dc8fe11dc89156616b298d7738
2021,,Trip At Knight [V1],"Outside [V1] (feat. Lil Tjay, Polo G, The Kid LAROI)","Outside [V1] (feat. Lil Tjay, Polo G, The Kid LAROI)",Price needed,"Jan 12, 2021","Jan 12, 2021",Normal,Completed,https://pillows.su/f/a53c0e61db58e8c0e0e95b092748a951
2021,,A Love Letter To You 3,FUM (feat. Juice WRLD),FUM (feat. Juice WRLD),"~$1,000","Dec 31, 2020","Jan 3, 2021",Normal,Completed,https://pillows.su/f/4f90bfc7cb875f40f4ad6fa6a4030420
2020,,A Love Letter To You 4,Infrared (with Juice WRLD),Infrared (with Juice WRLD),"$2,500","Sep 27, 2020","Sep 28, 2020",Normal,Completed,https://pillows.su/f/f5e2978833869fb27592810560c2f45d
