Era,Name,Notes,Track Length,File Date,Leak Date,Available Length,Quality,Link(s)
Aaliyah,"Charge It To The Game 
(feat. Playa)",Throwaway from the Red Sessions. The song was later reworked by Chris Brown along with other people.,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/byfmEozrfBywbQiQIvCT.m4a
Aaliyah,"Choose Me Again
(Prod. J-Dub)","Throwaway from the Red Sessions. The song was seen on a tape purchased at an auction from one of Blackground Records' former offices, which was bought by a third party.",,,,Confirmed,Not Available,
Aaliyah,"Committed 
(ref. Changing Faces)","Reference Demo sung by ""Changing Faces"" for the Red Sessions. The demo was obtained through a tape purchased at an auction from one Blackground Records' former offices, which was bought by a third party",,,,Full,Low Quality,https://fileditchfiles.me/file.php?f=/s21/uRBXzPBjFyTHeoPEUAR.mp3
Aaliyah,"Danc'n [V1]
(prod. Rapture, Eric Seats)","Demo version of ""Danc'n"" with only Aaliyah and Digital Black vocals. The snippet was shared by ""Rapture"" in early 2024.",,,,Snippet,High Quality,https://fileditchfiles.me/file.php?f=/s21/UzuVVlMTxySqyctwRztC.mp3
Aaliyah,"Danc'n [V2]
(prod. Rapture, Eric Seats) (feat. E.T Selfish, Digital Black)",Throwaway from the Red Sessions.,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/XpPGJvbQumpVtreQLqAW.mp3
Aaliyah,"Don't Call Me No More
(with.Tank) (Prod. Bud'da)",Throwaway from the Red Sessions.,,,,Confirmed,Not Available,
Aaliyah,"Don't Think They Know [V1]
(feat. Digital Black)",Throwaway from the Red Sessions. The song was later reworked for Digital's album but was scrapped.,,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/ktSPUDZMhPmVJqFKdMQ.mp3
Aaliyah,"Don't Think They Know [V1]
(with. Digital Black)","Reworked version of ""Don't think they know"" for Digitals album, however this version got scrapped aswell. The song was later gave to Chris Brown and later released.",,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/WWnaSyLqlpEpAaWLvVIZ.mp3
Aaliyah,"Don't Know What To Tell Ya [V1]
(ref. Static Major) (Prod. Timbaland)","Reference track of 'Don't Know What To Tell Ya' recorded by 'Static Major' for the Red sessions. Aaliyah's version was later polished up and released on the ""I Care 4 U "" compilation album.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/AAdfEzXoBJjjuEeXmjAg.mp3
Aaliyah,"Don't Know What To Tell Ya (Goldfinger Remix)
(Prod. Goldfinger)","Remix of ""Don't Know What To Tell Ya"" done in 2003 on ""Skyrock Radio"" (a French radio station).",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/sjAKFaDWUJHuYtTxMLf.mp3
Aaliyah,"Don't Let Me Fool Ya
(feat. Static Major)",Throwaway from the Red sessions. The song was later reworked by Drake to be released on a future album which never released due to the lack of support from Aaliyah's relatives.,,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/AUTPIIxNefHmDcJnLu.mp3
Aaliyah,"Erica Kane [V1]
(ref. Playa) (prod. Eric Seats & Rapture Stewart)","Reference track of 'Erica Kane' recorded by the group ""Playa' for the Red sessions. Aaliyah's version was later polished up and released on the ""I Care 4 U "" compilation album.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/UpuTgEfUlJcjVsCGczgS.m4a
Aaliyah,"Ever More
(ref. Sherri B)","Reference track sung by ""Sherri B"" for the Red Sessions. The demo was obtained through a tape purchased at an auction from one Blackground Records' former offices, which was bought by a third party.",,,,Full,Low Quality,https://fileditchfiles.me/file.php?f=/s21/znPpREabPioItnNaDRd.mp3
Aaliyah,Excuses,Throwaway from the Red sessions (Australian session),,,,Confirmed,Not Available,
Aaliyah,"Extra Smooth [V1]
(ref. Static Major) (prod. Eric Seats & Rapture Stewart)","Reference track for ""Extra Smooth"" sung by Static Major",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/xHYdspALjrtRAJziYsQb.mp3
Aaliyah,"Extra Smooth [V2]
(Prod. Eric Seats & Rapture Stewart)","Early demo of ""Extra Smooth this version has a rougher instrumental along with louder background vocals.",,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/livARMWeCOHeLRkDDGW.mp3
Aaliyah,Fuck'n Around W/U,Throwaway from the Red Sessions. The song was seen on a tape that was being sold on E-Bay for $500,,,,Confirmed,Not Available,
Aaliyah,"Gravy Train [V1]
(ref. Playa) (Prod. Eric Seats & Rapture Stewart)","Reference track of ""Gravy Train"" sung by ""Playa""",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/HqizUGJYinWYGNkpCof.mp3
Aaliyah,"Gravy Train [V2]
(Prod. Eric Seats & Rapture Stewart)",Throwaway from the Red sessions (Australian session),,,,Confirmed,Not Available,
Aaliyah,"He Keeps Me Shakin' 
(Prod. Eric Seats & Rapture Stewart) 
(Quit Hatin')","Throwaway from the Red Sessions. The song was later reworked into another unreleased track titled ""They Say""",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/biGsgEpdgdQfHtaxkkpz.mp3
Aaliyah,"I Can Be [Bud'da Remix]
(Prod. Bud'da)","On January 16, 2021 the producer ""Bud'dha"" shared a snippet of this remix.",,,,Snippet,High Quality,https://fileditchfiles.me/file.php?f=/s21/arqsqTKfBbnFqWEmqSx.mp3
Aaliyah,"In My Room
(Prod. Sean Hall)","Throwaway from the Red Sessions. The song was seen on a tape purchased at an auction from one of Blackground Records' former offices, which was bought by a third party.",,,,Confirmed,Not Available,
Aaliyah,"Let Em Talk
(ref. Sherri B)","Reference track sung by ""Sherri B"" for the Red Sessions. The track was seen on a tape purchased at an auction from one of Blackground Records' former offices, which was bought by a third party .",,,,Confirmed,Not Available,
Aaliyah,"Loose Rap [V1]
(feat. Static Major) (Prod. Eric Seats & Rapture Stewart)","1999 Demo of 'Loose Rap' The song was one of the first tracks recorded for the Red Album, and was to become the lead single of the album but was later replaced by ""We Need A Resolution"". This version of the song has an open verse.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/QSbDrJmHMFRWKhtITgrX.mp3
Aaliyah,"Loose Rap [V2]
(feat. Static Major) (Prod. Eric Seats & Rapture Stewart)",Early Demo of 'Loose Rap' After coming back from Atlanta Static and Aaliyah went back to the studio and re-recorded the entire track. This version of the song has an alternate intro.,,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/HnANyBkTKxDwnHTYSMCe.mp3
Aaliyah,"Loose Rap [V3]
(feat. Static Major) (Prod. Eric Seats & Rapture Stewart)",Early Demo of 'Loose Rap' There's not much differences to the previous version but the volume on the background vocals is a bit louder and there's also some stems that were removed.,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/rxVLEUmLlarSacrVBFcH.mp3
Aaliyah,"Loose Rap [Bud'da Remix]
(feat. Static Major) (Prod. Bud'da, Eric Seats, & Rapture Stewart)","On January 16, 2021 the producer ""Bud'dha"" shared a snippet of this remix.",,,,Snippet,High Quality,https://fileditchfiles.me/file.php?f=/s21/arqsqTKfBbnFqWEmqSx.mp3
Aaliyah,Love Don't Live Here,"Reference track for Aaliyah. The song was seen on a tape purchased at an auction from one of Blackground Records' former offices, which was bought by a third party.",,,,Confirmed,Not Available,
Aaliyah,Me And You,Throwaway from the Red Sessions. The song was seen on a tape that was being sold on E-Bay for $500,,,,Confirmed,Not Available,
Aaliyah,"Messed Up [V1]
(ref. Static Major) (Prod. Eric Seats & Rapture Stewart)","Reference track for ""Messed Up"" sung by Static Major",,,,Snippet,High Quality,https://fileditchfiles.me/file.php?f=/s21/MspFuILfomrTQaYuzz.mp3
Aaliyah,"Messed Up [V2]
(Prod. Eric Seats & Rapture Stewart)","Early demo of ""Messed Up"" this version has a rougher instrumental along with louder background vocals.",,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/ngGjAgIHzKBUcpxuhd.mp3
Aaliyah,"More Than A Woman [V1]
(ref. Static Major) (Prod. Timbaland)
(Draw The Line)","Reference track for ""More Than A Woman"" sung by Static Major. This version has alternate lyrics in the chorus and verses.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/BQYzuDEAtwsmEtFRLu.mp3
Aaliyah,"More Than A Woman [V2]
(ref. Static Major) (Prod. Timbaland)","Reference track for ""More Than A Woman"" sung by Static Major.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/UknOQnHdNDgPUXYeizrU.mp3
Aaliyah,"Natural [V1]
(ref. Static Major)",Reference track  recorded by 'Static Major' for the Red sessions. Aaliyah apparently only got to recording the hook of the song.,,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/hOjNOlZWhiHPNgZRwCU.m4a
Aaliyah,Natural [V2],"Throwaway from the Red Sessions (Australian Session). Aaliyah apparently recorded the hook for this track, however never fully completed it so it might be either open versed or a collaboration with Static Major like in an early version of ""Steady Ground"".",,,,Confirmed,Not Available,
Aaliyah,"Need I Ask 4 More 
(ref. Sherri B)","Reference track sung by ""Sherri B"" for the Red Sessions. The demo was obtained through a tape purchased at an auction from one Blackground Records' former offices, which was bought by a third party.",,,,Full,Low Quality,https://fileditchfiles.me/file.php?f=/s21/NyfEUeCVZFdfIwkYmrUS.mp3
Aaliyah,"Never No More
(ref. Static Major) (Prod. Bud'da)","Reference track for ""Never No More"" sung by Static Major.",,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/aueTwXaIhaASVJHQsLEN.mp3
Aaliyah,On You,Throwaway from the Red sessions (Australian session),,,,Confirmed,Not Available,
Aaliyah,"Questions 
(ref. Static Major) (Prod. J-Dub)","Reference track  recorded by 'Static Major' for the Red sessions. According to J-Dub, she never got around to it.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/GxwtIqdZgUIaUsenMMIU.mp3
Aaliyah,"Read Between The Lines [V1] 
(ref. Static Major)","Reference track for ""Read Between The Lines"" sung by Static Major.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/yMYLiXtbdZKLRaVIDpX.mp3
Aaliyah,"Rock The Boat [V1]
(ref. Static Major) (Prod. Eric Seats & Rapture Stewart)",Confirmed to exist as Static wrote it. Remains unleaked,,,,Confirmed,Not Available,
Aaliyah,"Rock The Boat [V2]
(Prod. Eric Seats & Rapture Stewart)","Early demo of ""Rock The Boat"" this version has a rougher instrumental along with louder background vocals.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/nzXQAkNtRhpFFwHJQtqE.m4a
Aaliyah,"Shakin' [Timbaland Remix]
(Prod. Eric Seats, Timbaland & Rapture Stewart) 
(Quit Hatin')",Remixed version of he Keeps Me Shakin',,,,Full,CDQ,
Aaliyah,"Shitz Gon Change [V1]
(You Never Do A Thing For Me)",Throwaway from the Red Sessions.,,,,Full,CDQ,https://pillowcase.su/f/35df3ff53a1fc926b82df2ee22eb389d
Aaliyah,"Shitz Gon Change [V2]
(You Never Do A Thing For Me)",,,,,Full,CDQ,https://pillowcase.su/f/c3f6ba536704023c12fdec0b8451e7a6
Aaliyah,"Steady Ground [V1]
(ref. Static Major)","Reference track of ""Steady Ground"" recorded by the group 'Playa' for the Red sessions.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/NcROMhwFmjUWBjmpoCio.mp3
Aaliyah,"⭐️ Steady Ground [V2]
(feat. Static Major)",Early version of 'Steady Ground' featuring Static Major,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/YBwtnOvgdIUgqowTvQHQ.mp3
Aaliyah,Steady Ground [V3],Throwaway from the Red Sessions. This version is completely solo by Aaliyah unlike the previous 2 versions,,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/aLsgyVTprFxSbMjsMrH.mp3
Aaliyah,Time,Throwaway from the Red Sessions. The hook repeats itself and the rest of the track is open versed.,,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/PVMxAujUaCTufGVTbZuU.mp3
Aaliyah,"The Best [V1]
(Prod. Rapture, Eric Seats) (ref. Static Major)",Reference track recorded by Static Major for the Red Sessions,,,,Snippet,High Quality,https://fileditchfiles.me/file.php?f=/s21/HFwVyNSQEnPtQXIlPnJU.mp3
Aaliyah,"The Best [V2]
(Prod. Rapture, Eric Seats)",Throwaway from the Red Sessions (Australian session),,,,Confirmed,Not Available,
Aaliyah,"⭐️ They Say [V2]
(Prod. Eric Seats & Rapture Stewart) 
(Quit Hatin')",Throwaway from the Red sessions. This is a reworked version of another unreleased song titled 'He Keeps Me Shakin',,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/EoUWUYLXxrVvRbjvQH.mp3
Aaliyah,"They Say [DJ Charisma Remix]
(Prod. Eric Seats & Rapture Stewart) 
(Quit Hatin')","Remix of ""They Say"" done by ""Dj Charisma""",,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/laEUxvUVvCuiwcLEIANd.mp3
Aaliyah,"Those Were The Days [V1]
(ref. Static Major) (Prod. Eric Seats & Rapture Stewart)
(No More)","Reference track of ""Those Were The Days"" sung by Static Major, the snippet comes from a seller on Leaked.CX that obtained it through a tape that was on sale on E-Bay, and later tried to resell for 7x the original price.",,,,Snippet,High Quality,https://fileditchfiles.me/file.php?f=/s21/jUXiCGfEIlvJQaZSidi.mp3
Aaliyah,"Those Were The Days [V2]
(ref. Static Major) (Prod. Eric Seats & Rapture Stewart)","Reference track for ""Those Were The Days"" sung by Static Major. This version probably has a different hook like in ""More Than A Woman"" due to it being alongside another demo of the same track.",,,,Confirmed,Not Available,
Aaliyah,"Those Were The Days [V3]
(Prod. Eric Seats & Rapture Stewart)","Early demo of ""Those Were The Days"" this version has a rougher instrumental along with louder background vocals.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/CYKWvmVLnySPoaqealC.m4a
Aaliyah,"True Entertainer [V1]
(ref. Static Major) (Prod. Bud'da)","Reference track of ""True Entertainer"" recorded by the group 'Playa' for the Red sessions.",,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/iUIahemGRUBPocJRYmXz.mp3
Aaliyah,"True Entertainer [V2]
(Prod. Bud'da)","Throwaway from the Red Sessions. The producer ""Bud'da"" shared some insight on the song and confirmed that Aaliyah recorded the hook, however never got the chance to finish recording the song.",,,,Confirmed,Not Available,
Aaliyah,"U Got Nerve [V1]
(prod. Eric Seats & Rapture Stewart)","Early demo of ""U Got Nerve"" this version has a rougher instrumental along with louder background vocals.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/yMYLiXtbdZKLRaVIDpX.mp3
Aaliyah,"We Need A Resolution [V1]
(ref. Static Major) (prod. Timbaland)","Reference track of ""We Need A Resolution"". Sung by Static Major.",,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/IYLPcBiQlYBMBVEKKSnL.mp3
Aaliyah,"Want You Now
(with. Tank) (Prod. Bud'da)",Throwaway from the Red Sessions.,,,,Confirmed,Not Available,
Aaliyah,We Got It,Throwaway from the Red sessions (Australian session),,,,Confirmed,Not Available,
Aaliyah,"⭐️ Where Could He Be?
(feat. Missy Elliot, Tweet) (Prod. Missy Elliot)","Throaway from the Red Sessions. The song was probably scrapped due to it not matching the theme of the album. The song was also later considered to be used as the lead single for a planned posthumous album "" The Duets Album"" but was scrapped due to the track leaking and recieving radio play upon it's planned release.",,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/yYvkZUrENoXJkmIcZGGa.mp3
Aaliyah,"You + I
(ref. Changing Faces)","Reference track of ""You And I"" recorded by 'Changing Faces for the Red sessions. The demo was obtained through a tape purchased at an auction from one Blackground Records' former offices, which was bought by a third party.",,,,Full,Low Quality,https://fileditchfiles.me/file.php?f=/s21/PWLBKaWFCSPlWZORCdEf.mp3
Aaliyah,"Yaushameen Michael - Girlfriends
(feat. Aaliyah)",,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/WRPOcGhtmYkYqEjAmKQ.mp3
Aaliyah,"Outsiderz 4 Life - Ain't Never
(feat. Aaliyah)",“Aint Never” is a song by Outsiderz 4 Life off of their unreleased self titled debut album from 2000.,4:47,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/RefZViddUMKuzSGXNugI.mp3
Aaliyah x Drake x 4 (A),"Enough Said
(feat. Drake) (prod. 40)",,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/QNGJYEAwWIWXMlDAtRSg.mp3
Aaliyah x Drake x 4 (A),"Enough Said [V2]
(feat. Drake) (prod. 40)",,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/fjHyRbrLhSrqunxxIEjy.mp3
Aaliyah x Drake x 4 (A),"Enough Said [V3]
(feat. Drake) (prod. 40)",,,,,Full,CDQ,
Aaliyah x Drake x 4 (A),"Talk Is Cheap
(feat. Static Major, Drake) (prod. 40)",,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/zHsoZYUlMTbpepqVsUDk.mp3
Aaliyah x Drake x 4 (A),"???
(feat. Kanye West) (prod. 40)","Mentioned to exist on the unreleased 2012 posthumous Aaliyah album executive produced by Drake and 40. Drake could potentially have vocals, as he featured on a few of the album tracks.",,,,Confirmed,Not Available,https://variety.com/2021/music/news/aaliyah-estate-manager-battle-hankerson-1235035097/
Aaliyah x Drake x 4 (A),??? (13x),"Blackground Records – a label run by Aaliyah’s uncle and cousin, Barry and Jomo Hankerson  announced the album would consist of 16 unreleased tracks and “fragments” that would be produced by Drake and Shebib. At the time, the label said the record would come out by the end of 2012. Like other Aaliyah-related music projects, it never panned out and hasn't been mentioned since.",,,,Confirmed,Not Available,https://www.rollingstone.com/music/music-news/drake-and-noah-40-shebib-call-off-posthumous-aaliyah-album-181834/
"Number of Leaks
Number of LQs
Number of Snippets
Number of Recordings
Number of Unavailable",Unstoppable,,,,,,,
Unstoppable,"Ain't Enough Days
(feat. Snoop Dogg, Future) (prod. Timbaland)",,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/NIdHZPQMpiFEqjcfSLuL.mp3
Unstoppable,"Can't Do It On My Own
(feat. Lil Eddie)",,,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/ruGzLvbYBIyqgZbBvwaT.mp3
Unstoppable,"Charge It To The Game [V1]
(feat. Chris Brown)",,,,,Snippet,CDQ,https://fileditchfiles.me/file.php?f=/s21/eFPMsVcCMbWHbEwprx.mp3
Unstoppable,"Charge It To The Game [V2]
(feat. Static Major, Chris Brown)",,,,,Full,High Quality,https://fileditchfiles.me/file.php?f=/s21/FtcBdaNURZLUCVwBip.mp3
Unstoppable,Giving Up,"This song is a cover of ""Giving Up"" by Donny Hathaway. This was also rumored to be used on the soundtrack for Whitney Houston's ""Sparkle""",,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/kUDYKPeGXApOxNjxxCd.mp3
Unstoppable,"🏆 Never Do
(feat. T.I.)",,,,,Snippet,High Quality,https://fileditchfiles.me/file.php?f=/s21/JAnfnJlInfyCsTcmkSFV.mp3
Unstoppable,"Poison [v1]
(with. The Weeknd)","OG Mix of Poison, received mass criticism so was updated within 24 hours of release, and the original mix was removed from streaming.",,,,Full,CDQ,https://krakenfiles.com/view/7DaXkwWBFo/file.html
Unstoppable,"Round And Round
(with. NeYo)",,,,,Full,CDQ,https://fileditchfiles.me/file.php?f=/s21/lhwXufiymtlILrlwLcuC.mp3
